,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,175,42,170,3,228,331,58,0,99,584,287,245
layer_1,0,0,0,0,0,25,0,2,28,0,0,204
layer_2,12,0,37,0,4,0,0,0,0,0,0,4
layer_3,0,0,0,5,3,0,0,0,0,3,0,0
layer_4,5,0,127,3,0,0,3,0,1,0,49,0
layer_5,43,0,122,0,0,0,0,1,0,0,0,27
layer_6,81,1,0,22,0,343,8,0,0,2,0,0
layer_7,20,0,6,0,18,0,0,0,0,16,0,0
layer_8,0,0,3,0,0,0,0,0,102,0,2,64
layer_9,0,0,0,0,0,272,0,0,0,0,0,0
layer_10,0,0,0,0,41,22,0,40,37,1,0,0
layer_11,9,0,0,0,65,0,0,0,0,0,4,0
