,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,380,174,173,531,239,262,288,408,648,238,136,669
layer_1,74,20,36,1,6,13,0,67,7,0,23,41
layer_2,112,36,7,0,30,0,9,45,10,108,35,18
layer_3,30,6,13,84,59,178,1,0,34,31,9,417
layer_4,20,19,0,5,12,96,62,4,0,8,7,20
layer_5,110,1,0,0,0,0,9,0,0,103,231,0
layer_6,0,3,0,1,71,2,6,0,0,867,10,529
layer_7,44,0,73,0,778,44,0,0,9,285,169,2
layer_8,0,0,2,1,1,5,2,0,2,57,17,26
layer_9,3,0,4,18,1,29,0,61,18,9,0,0
layer_10,8,0,95,2,4,0,2,0,8,0,11,4
layer_11,1,4,20,0,2,25,0,12,63,14,0,1
