,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,301,334,260,260,355,101,92,434,1490,295,545,541
layer_1,325,637,202,251,117,816,1281,203,436,335,424,39
layer_2,205,28,80,228,413,139,9,167,92,90,167,824
layer_3,17,60,347,1174,286,5,299,12,39,226,367,2
layer_4,209,234,182,15,199,1061,116,88,531,233,37,99
layer_5,830,17,48,10,195,108,31,38,402,108,45,533
layer_6,90,117,99,27,74,125,55,286,315,10,26,49
layer_7,63,92,213,106,120,213,132,11,80,23,641,9
layer_8,132,275,70,220,190,364,97,266,164,240,313,89
layer_9,24,174,265,64,122,319,357,115,53,72,174,341
layer_10,45,34,92,348,94,223,6,281,87,88,26,278
layer_11,222,313,94,92,215,198,253,135,125,314,62,365
