,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,120,125,6,10,116,52,106,246,172,149,56,54
layer_1,93,14,92,74,2,171,140,99,151,132,79,54
layer_2,0,21,57,94,143,15,3,145,90,0,94,114
layer_3,59,62,149,139,129,1,123,24,63,14,84,22
layer_4,91,88,84,32,143,105,87,13,113,133,77,8
layer_5,61,11,32,117,135,91,36,6,59,4,20,92
layer_6,54,56,69,9,50,31,4,105,131,74,104,9
layer_7,82,22,11,25,22,76,10,7,20,50,68,7
layer_8,42,119,12,101,113,75,41,130,106,81,147,78
layer_9,16,75,107,53,45,113,69,71,50,69,63,120
layer_10,37,28,56,141,51,63,9,85,77,37,37,125
layer_11,91,123,77,35,60,104,105,76,79,94,21,113
