,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,695,641,62,212,732,384,574,983,1187,705,215,219
layer_1,493,281,779,468,26,1027,1263,571,860,761,370,325
layer_2,9,130,703,654,611,229,32,778,590,1,536,962
layer_3,331,619,648,969,653,16,505,363,421,169,431,304
layer_4,423,783,783,114,602,468,389,151,1000,696,512,47
layer_5,395,194,234,576,797,441,95,121,445,129,238,497
layer_6,504,639,791,96,309,231,169,753,775,499,421,146
layer_7,585,340,236,210,263,422,177,54,214,314,436,37
layer_8,384,719,194,482,768,446,410,670,526,471,582,500
layer_9,263,243,753,211,520,570,421,658,449,549,637,740
layer_10,489,344,577,670,260,314,497,709,741,282,457,625
layer_11,792,729,662,459,669,724,418,671,490,704,595,563
