,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,80.68494,19.252638,129.24779,9.512201,21.00065,17.759136,17.232332,19.624939,29.295702,21.626698,30.230087,58.21369,6.2954288,7.747389,7.0420237,29.652077,2.7998827,9.593801,2.2956066,2.9607112,20.902264,11.26217,5.328854,53.097984,35.22613,42.931973,34.03969,33.87707,4.1583424,0.11450532,1.2224516,1.404666e-06
layer_1,32.804523,32.61215,5.392583,12.104371,6.7917104,5.1161523,3.3449755,2.885469,2.6518106,3.5547636,31.369429,30.43158,44.797615,6.1258698,7.472192,7.33597,29.988794,12.258716,12.636241,1.8970271,46.395073,58.61978,4.2958255,1.7337238,12.333183,3.280808,4.8027463,3.9389703,13.934538,12.300341,10.384162,5.840152
layer_2,2.842518,1.5071138,3.4171586,1.4776773,9.974927,8.679479,5.66317,25.266247,6.2840796,3.31656,1.631056,1.7838793,0.20390655,3.7404249,4.9945936,1.52679,7.9573655,3.4717097,1.9847015,11.447955,0.88303626,0.036826372,0.60270554,2.5980113,4.667601,0.14376546,1.8276685,4.714898,3.0371335,2.086417,4.6911507,6.987532
layer_3,4.6057105,2.7120433,5.129774,3.8615448,11.164783,10.363154,4.67874,10.663466,12.585146,3.6362553,13.451531,10.269555,6.060643,14.348208,5.5921364,18.14767,29.178738,31.439308,9.2514515,5.8066926,19.29114,10.196178,8.329887,4.4518523,14.302642,9.565615,4.3742075,3.452437,26.785242,16.738182,31.536362,27.834312
layer_4,8.0533495,7.202094,8.803539,4.530051,25.223774,12.454266,33.236336,62.380867,19.390179,48.678738,16.868994,8.091945,48.367752,45.78162,26.044054,40.368393,1.5294889,28.118729,13.359013,4.0898085,2.360658,2.8189065,11.406135,26.100414,36.24343,41.080173,11.190132,28.353222,5.738858,3.7139335,1.4447125,18.502615
layer_5,5.181749,7.388507,16.401896,29.730663,18.931282,2.0632257,14.741002,6.7701397,0.3858231,0.68049526,0.1905457,5.4649734,42.11387,48.575993,30.653357,58.85286,49.847637,41.25436,27.248606,9.347156,4.304319,33.360622,13.664517,7.0153923,7.567845,16.075113,21.270985,20.941528,47.244736,27.926523,41.332035,43.00876
layer_6,46.70967,53.51475,4.48842,8.370845,29.82596,14.301255,19.634409,68.190094,97.282104,7.606439,100.52308,61.389027,62.85002,82.68992,18.586508,88.91584,79.68224,12.72337,26.774998,30.005234,56.727596,22.558523,60.260246,19.386864,15.703163,60.813255,15.059465,19.276701,16.353058,108.988785,46.33374,2.3625505
layer_7,31.495428,77.45837,166.2786,7.9265766,41.388584,32.750423,21.035889,19.398947,58.286144,124.21628,54.47575,173.71144,49.661118,17.012579,26.585192,30.156126,26.376328,60.48238,58.656673,29.167265,37.77414,41.89562,14.246105,18.827396,41.64369,0.32983074,26.010912,23.186974,89.854515,68.322075,61.16987,34.026714
layer_8,10.953954,1.0697608,23.059208,15.943256,60.615368,64.38889,47.883717,36.884567,21.091755,11.231925,13.126175,3.278312,24.406872,48.28826,26.491066,78.9937,42.426598,41.650806,41.528603,56.080605,42.583256,56.294136,108.13308,14.731368,33.014374,38.059757,24.439674,23.641306,25.02651,43.548294,45.121147,123.81251
layer_9,40.39974,57.495323,49.733788,26.889874,28.610079,11.923271,23.775492,3.950725,86.74432,110.82702,87.66145,118.86668,16.58119,22.93432,16.167652,20.583199,17.739494,38.286343,16.50847,44.913136,29.40009,14.916489,28.780704,24.69675,60.293365,11.540536,40.556644,2.1146111,30.868904,33.204784,34.299873,43.01982
layer_10,19.055573,25.306807,0.8955995,6.358522,9.801217,5.2165484,4.9391236,6.0860796,16.084284,106.67215,29.840483,39.98945,2.8161147,3.5414865,5.76969,57.57453,81.58599,40.370472,95.42589,52.902054,72.13995,26.991747,37.178856,26.293753,60.236656,61.917435,43.350037,36.164234,12.397138,11.002366,64.32538,0.91976064
layer_11,39.682796,51.98832,37.313515,45.98201,44.769596,11.286984,17.306778,13.027054,25.507015,35.209385,58.80816,32.565952,14.569051,21.971762,32.017815,26.153551,102.188774,89.22094,30.916447,114.40041,24.019777,21.569096,31.984276,38.716663,40.29386,45.597794,53.868904,34.069527,1.707698,8.335221,10.566864,69.479744
layer_12,59.809204,13.231393,55.471905,53.535572,33.611713,32.343426,31.732523,33.484596,26.668804,45.0128,20.307713,47.297104,4.042018,38.068115,21.92885,62.133167,72.84934,84.9028,92.07668,82.794586,30.734406,25.744823,21.276066,78.569374,116.138145,65.56375,65.85167,55.132313,59.6295,26.992912,44.34321,58.353947
