,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,7.3864307,3.096835,1.4538438,0.43514475,6.2307343,3.2877727,5.284904,4.9961734,5.441618,5.664033,1.3329197,4.089626
layer_1,3.046043,0.48099643,2.8717353,1.257838,0.18244544,5.0783644,0.053438347,2.4386098,2.0317862,2.527127,0.7126912,3.9297056
layer_2,0.2501595,0.96597886,1.554884,2.6951516,2.7676578,2.282144,3.0480072,4.026266,1.4380726,0.25011986,4.2681384,1.4766798
layer_3,3.3725142,1.7271589,1.6480018,1.2023548,4.9543266,0.0850522,1.9809102,1.8422626,1.6478266,0.42822984,0.9682644,0.43278107
layer_4,5.352723,3.5890818,0.4617131,2.7439575,3.5855165,1.1139014,1.5292293,0.9282807,3.828596,2.7535794,0.39350158,0.55685157
layer_5,1.0206978,0.33948568,1.0480577,0.17909911,3.550505,3.4957654,0.34435013,0.07759367,1.2462361,0.35996997,0.6384025,1.037892
layer_6,0.2211984,0.17536047,0.17468488,0.34645927,1.4022862,0.8990256,0.44650307,2.1429725,2.141194,0.28996393,0.122840844,0.14762485
layer_7,0.46979517,0.31300488,0.6084606,0.02791915,0.31735784,4.220533,0.31391668,0.020912008,1.5725925,0.2719758,2.3583164,0.2979737
layer_8,0.35961932,2.4988787,2.1693788,1.1237684,0.09888854,0.12077961,0.67196935,1.9522775,2.043108,2.8918607,0.7665828,0.43214726
layer_9,3.907209,0.48196226,5.439929,1.0162615,0.43326876,3.1183393,3.1418984,6.1448646,6.1459017,3.6848705,0.36274752,3.8401983
layer_10,3.7255352,1.9751904,6.2048287,2.5883582,0.5326998,2.0569143,4.445803,0.7767919,3.892414,3.1328704,6.181728,0.48139015
layer_11,0.08669924,0.316996,2.9804344,0.5828505,2.2961671,3.0420098,0.15042524,0.79080683,6.7354417,3.7807581,0.16348231,0.13954242
