,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,11,0,8,0,0,1,10,19,14,12,9,9
layer_1,21,14,16,6,8,8,4,10,6,6,14,1
layer_2,18,6,16,22,7,10,6,9,16,21,12,6
layer_3,6,7,19,9,6,6,20,19,14,6,6,10
layer_4,8,8,6,17,6,7,6,5,6,6,6,16
layer_5,6,6,12,6,6,6,9,6,6,6,6,6
layer_6,11,6,6,6,5,6,6,6,13,6,6,6
layer_7,20,6,6,6,7,6,6,6,6,6,6,6
layer_8,6,6,6,6,6,6,6,10,6,6,6,6
layer_9,6,6,6,7,6,6,6,6,4,6,6,6
layer_10,6,6,6,6,6,6,6,6,6,7,6,6
layer_11,6,6,6,6,6,6,6,6,9,6,6,6
