,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,65,391,55,391,370,381,90,94,86,39,309,58
layer_1,109,93,137,30,37,81,61,33,30,30,273,386
layer_2,79,33,93,83,62,112,35,200,81,123,218,30
layer_3,31,36,78,51,30,30,188,76,83,34,30,59
layer_4,65,63,30,53,30,42,30,332,30,37,30,73
layer_5,31,30,37,37,40,30,34,33,30,30,36,31
layer_6,77,33,30,30,31,30,30,36,36,30,30,46
layer_7,60,30,30,31,37,32,30,31,42,34,30,30
layer_8,30,31,30,31,53,51,30,69,34,30,30,30
layer_9,30,30,30,57,30,30,30,31,32,30,59,30
layer_10,31,30,30,32,34,47,30,32,30,43,30,42
layer_11,51,30,30,36,30,30,30,30,157,30,40,38
