,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,17,0,0,22,7,30,12,7,18,11,22,19,10,7,8,2,11,18,3,7,9,19,25,5
layer_1,9,1,11,4,0,8,21,10,11,14,7,6,0,10,3,0,24,9,11,1,6,21,9,8
layer_2,17,14,16,12,15,12,15,17,16,12,18,20,13,15,16,14,14,15,11,13,12,16,13,13
layer_3,21,19,12,11,15,10,14,9,13,15,11,20,10,11,17,16,17,18,11,14,16,16,27,13
layer_4,14,14,18,13,13,26,21,17,18,10,13,10,7,14,13,24,16,12,7,20,15,13,14,12
layer_5,17,13,10,21,22,21,3,3,8,6,8,14,17,16,17,16,22,22,15,16,14,19,13,19
layer_6,17,23,12,12,11,14,9,11,11,9,20,10,12,16,15,13,20,11,17,15,17,24,20,16
layer_7,12,4,12,10,15,13,14,27,12,17,19,16,11,12,10,14,14,17,21,29,28,13,10,16
layer_8,17,23,13,11,11,13,7,20,6,11,20,14,17,13,18,12,15,18,20,14,15,17,18,20
layer_9,14,17,11,16,12,14,7,7,4,14,11,16,17,11,24,20,12,14,8,18,10,15,8,12
layer_10,18,12,19,17,11,8,24,17,24,16,28,8,5,16,10,10,15,12,15,10,17,14,20,20
layer_11,17,18,20,16,20,17,12,12,21,17,20,18,15,15,12,30,20,16,18,17,15,11,15,12
layer_12,11,8,13,13,10,13,17,11,12,10,9,13,11,12,12,12,12,13,14,13,13,15,21,14
layer_13,13,16,12,14,12,13,6,7,15,7,17,12,9,8,4,14,3,12,8,14,14,13,12,9
layer_14,9,11,3,14,11,16,18,14,17,10,12,13,20,16,5,20,14,15,18,18,21,8,8,4
layer_15,8,18,14,16,15,19,8,13,14,9,9,6,6,4,20,12,11,11,10,4,10,13,8,17
layer_16,7,10,6,3,2,3,10,12,15,9,9,12,8,8,11,5,9,9,10,9,12,18,8,10
layer_17,15,7,13,16,12,15,4,14,10,9,14,12,6,8,13,10,8,16,5,5,6,4,11,4
layer_18,18,3,6,14,4,9,11,8,11,12,10,13,5,7,6,5,3,10,6,10,15,15,6,17
layer_19,12,4,9,8,9,8,10,3,11,12,5,9,11,4,7,4,6,10,6,8,12,4,3,3
layer_20,10,10,6,7,11,8,6,8,5,5,7,6,7,10,5,9,5,7,7,6,7,6,9,12
layer_21,3,4,5,5,3,4,3,3,4,10,10,6,4,4,9,6,5,4,8,9,13,9,13,13
layer_22,15,8,12,8,10,9,5,5,4,8,10,8,6,9,10,6,4,10,8,7,5,9,4,7
layer_23,16,11,10,8,7,8,8,15,11,15,12,12,5,8,12,7,16,10,9,11,11,10,11,10
layer_24,11,10,9,18,11,18,16,18,4,15,14,3,12,9,10,11,20,16,6,4,4,21,6,14
layer_25,7,5,8,8,8,9,11,4,16,16,9,16,5,10,5,10,11,10,15,9,14,8,5,10
layer_26,0,14,20,3,5,3,12,7,3,20,10,14,1,22,8,3,5,4,1,4,18,3,3,12
layer_27,11,12,6,7,10,10,4,5,11,9,2,0,7,4,4,9,3,8,9,12,4,5,4,11
