,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,23,40,4,26,22,29,19,29,28,16,14,24,8,12,6,34,37,27,26,23,29,17,28,7
layer_1,27,22,4,29,12,13,18,8,46,13,9,3,45,10,14,35,51,7,4,20,16,22,22,2
layer_2,10,11,11,16,12,10,11,10,26,15,15,28,12,12,22,13,11,13,14,16,11,12,16,16
layer_3,33,12,15,5,15,7,18,10,9,12,16,17,4,5,12,21,21,18,12,17,14,26,16,18
layer_4,22,15,17,12,14,32,20,14,13,9,9,7,28,10,22,33,12,14,8,24,18,21,14,14
layer_5,15,12,13,23,30,34,3,3,5,9,11,20,17,17,14,19,32,26,30,26,28,18,16,18
layer_6,10,27,12,14,13,10,5,4,3,20,36,10,11,17,31,20,19,12,21,15,30,27,17,8
layer_7,12,11,17,11,14,7,26,17,30,26,11,24,5,13,17,32,24,21,23,22,16,12,15,22
layer_8,9,24,12,19,11,18,5,14,4,21,18,9,19,14,13,20,20,27,22,14,17,16,15,14
layer_9,14,17,16,27,12,15,16,21,5,14,17,21,16,12,34,12,9,19,16,12,4,20,9,10
layer_10,18,20,20,16,7,6,22,30,20,14,37,6,16,30,23,7,15,8,22,15,9,16,33,26
layer_11,23,14,30,18,20,14,13,12,24,17,29,25,20,15,15,22,30,19,27,24,21,24,26,24
layer_12,8,8,16,9,5,5,19,13,6,11,9,7,25,19,18,13,11,29,20,10,15,23,22,20
layer_13,13,13,9,14,11,17,10,14,17,11,11,13,5,5,4,23,4,11,10,16,17,13,8,7
layer_14,6,5,3,23,14,28,33,19,17,7,7,9,19,27,7,15,12,23,23,17,13,10,2,4
layer_15,4,12,20,23,16,14,15,16,9,14,20,11,5,3,14,22,16,12,5,4,8,15,7,12
layer_16,5,18,5,3,3,3,10,9,9,9,4,19,3,4,7,5,7,6,10,11,12,7,11,8
layer_17,20,8,13,12,13,20,15,8,9,9,10,14,4,4,14,9,3,12,4,3,3,3,16,3
layer_18,17,4,4,7,3,6,11,11,6,11,5,14,3,9,9,3,4,6,6,12,15,13,3,14
layer_19,12,4,14,1,9,13,9,1,13,18,5,13,8,6,7,7,6,17,5,4,6,4,4,3
layer_20,11,10,6,4,10,7,8,10,6,6,7,5,4,8,3,7,3,5,8,10,10,2,6,7
layer_21,4,3,7,3,4,5,3,3,3,18,18,5,5,5,4,3,4,4,8,6,8,4,5,9
layer_22,15,19,24,5,8,7,5,9,4,4,7,7,7,10,12,4,5,3,5,6,3,11,2,3
layer_23,9,9,4,6,6,15,18,24,26,17,17,18,15,6,16,9,21,15,6,5,17,5,12,14
layer_24,8,7,3,19,20,22,17,12,7,31,21,5,11,6,12,11,22,13,4,3,3,14,18,9
layer_25,9,6,5,8,6,4,8,6,9,12,6,13,4,15,6,27,28,19,16,23,18,22,6,15
layer_26,1,20,31,7,9,3,16,14,3,19,14,16,7,43,21,3,9,4,0,4,11,3,3,13
layer_27,7,8,4,3,15,16,4,4,7,8,5,0,4,3,5,13,4,9,5,4,3,8,4,9
