,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2,0,0,5,1,3,4,2,1,6,4,4,2,1,2,1,3,6,0,2,3,3,4,1
layer_1,3,1,2,1,0,3,3,3,2,3,1,2,0,0,3,1,5,2,2,1,1,5,2,1
layer_2,3,3,3,3,4,2,4,3,4,3,4,4,3,4,5,3,4,3,4,4,3,4,3,3
layer_3,4,4,3,1,3,2,5,2,3,3,3,3,3,2,4,3,3,6,4,6,3,3,6,4
layer_4,4,5,6,3,4,6,3,4,4,1,2,2,3,2,4,4,4,3,2,4,4,3,3,4
layer_5,3,2,3,5,5,6,1,0,1,1,2,4,3,4,3,4,4,4,6,6,4,3,4,3
layer_6,2,4,5,3,2,3,1,3,2,1,4,1,2,2,3,3,6,3,3,3,6,4,3,2
layer_7,0,2,3,3,4,2,4,3,5,3,3,3,1,3,4,5,6,3,3,3,3,2,3,4
layer_8,3,4,3,1,2,3,1,3,1,4,2,2,3,2,4,2,3,6,4,3,3,3,2,3
layer_9,3,3,4,6,3,4,2,3,1,4,3,3,4,1,3,3,3,3,3,3,1,4,1,1
layer_10,4,3,2,3,1,1,3,4,4,3,3,1,1,4,2,1,4,1,3,2,3,3,4,4
layer_11,3,3,6,3,4,3,3,2,6,3,5,4,3,1,1,4,3,3,4,3,4,3,3,3
layer_12,2,2,1,3,1,2,3,1,3,1,1,1,2,3,3,2,2,4,3,2,1,3,4,2
layer_13,3,3,1,2,2,1,0,2,2,2,1,2,1,1,1,3,1,1,2,4,3,2,2,1
layer_14,1,2,0,4,1,3,4,4,4,1,1,2,3,4,2,3,1,3,3,3,4,3,2,1
layer_15,1,3,3,4,2,4,2,3,1,2,2,2,1,1,3,3,2,2,1,1,1,1,1,2
layer_16,1,2,2,1,1,0,2,1,3,3,2,2,1,1,1,1,1,1,3,2,2,1,1,2
layer_17,3,2,3,3,3,3,2,2,1,1,3,6,1,1,3,1,2,3,1,2,1,0,3,1
layer_18,1,0,0,1,1,1,0,3,0,1,1,4,1,1,1,1,0,1,1,1,3,4,1,2
layer_19,2,1,1,2,2,3,2,1,3,3,1,2,1,1,1,1,1,1,1,1,1,2,1,1
layer_20,2,1,1,1,1,2,1,1,1,1,2,1,2,2,1,2,1,1,2,2,2,2,1,4
layer_21,1,0,1,1,0,2,0,0,2,2,2,0,1,1,1,1,1,1,1,1,2,0,2,2
layer_22,3,4,6,2,1,1,1,2,2,1,2,1,2,2,1,0,0,1,1,1,1,3,1,1
layer_23,3,4,1,1,1,2,2,6,2,3,3,3,3,2,3,3,4,2,2,2,3,2,2,5
layer_24,2,3,2,3,3,2,6,3,2,3,3,1,5,2,3,3,3,3,1,0,0,3,3,2
layer_25,1,0,1,2,1,2,5,1,5,3,2,3,1,2,1,2,2,2,1,4,5,2,1,3
layer_26,0,0,2,0,1,0,2,1,1,0,2,3,0,0,2,0,1,0,0,1,3,0,0,2
layer_27,0,0,1,0,3,0,0,1,3,1,0,0,0,0,0,1,1,1,0,1,1,0,0,2
