,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,201.3891,121.11829,290.6993,99.17186,162.85405,103.703354,145.31871,121.38756,122.91224,118.69764,154.64584,50.650036
layer_1,65.28484,344.35394,408.08206,61.912663,84.51439,119.86175,206.99692,67.16362,94.97844,324.19473,116.75873,61.63844
layer_2,59.86999,66.941536,228.59679,110.722855,83.93537,126.444435,72.60848,79.89775,58.136612,242.75363,58.957573,43.178688
layer_3,147.58571,50.56043,104.25498,99.02098,161.83418,50.21904,113.08875,91.011284,77.088936,78.40053,65.59845,229.26195
layer_4,274.72577,259.2082,115.809296,448.20093,559.3466,444.9774,405.71768,110.50694,464.80588,173.60718,272.9397,106.09504
layer_5,8.048362,37.724472,63.68506,158.74315,246.24066,29.411104,58.187515,163.82571,89.174576,84.09283,327.37036,288.02353
layer_6,24.698729,395.89557,335.0016,930.82056,152.32552,44.931007,22.971607,122.90854,462.5851,163.15594,231.00401,184.40628
layer_7,178.09314,135.37929,102.91704,837.0517,111.333916,549.22095,292.48843,43.484974,86.16113,177.38806,59.473167,96.61649
layer_8,32.950024,322.44177,84.391136,94.15532,598.5006,341.11496,62.1147,177.78311,602.56335,190.08165,438.5503,635.49347
layer_9,95.40174,950.49084,51.880203,251.13257,202.85486,759.5763,124.19806,228.18982,961.23334,91.70032,55.185745,532.2113
layer_10,288.35025,113.590454,469.32324,619.13806,370.5834,124.167984,178.16391,148.41881,371.03275,251.76443,111.11745,587.09546
layer_11,484.8963,177.83617,221.91699,59.577984,499.59723,84.06079,256.29248,90.15763,1052.9901,33.907986,410.35443,426.8011
