,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,81,138,192,206,63,166,36,94,262,39,389,276
layer_1,83,239,78,74,158,48,39,67,43,35,138,3
layer_2,364,314,42,36,52,31,7,71,39,362,93,87
layer_3,19,46,58,102,100,189,56,37,233,296,104,106
layer_4,201,43,47,3,119,193,274,203,57,137,103,387
layer_5,132,159,31,74,78,22,180,272,75,414,143,195
layer_6,43,36,90,200,280,341,352,48,47,133,98,202
layer_7,34,73,280,180,213,103,321,115,83,146,177,165
layer_8,49,31,316,65,54,216,140,104,31,73,92,90
layer_9,107,42,35,109,72,72,17,136,48,156,60,36
layer_10,35,21,59,31,61,16,53,22,78,11,61,21
layer_11,33,35,38,30,53,67,24,36,22,25,32,39
