,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1,3,13,18,10,5,54,7,7,6,1,6
layer_1,8,7,0,31,0,7,9,37,9,9,7,8
layer_2,8,65,1,14,3,0,11,0,10,2,9,13
layer_3,8,1,4,38,10,36,12,7,4,3,0,7
layer_4,18,1,5,40,71,4,6,6,1,26,1,16
layer_5,4,1,22,0,0,2,0,27,51,6,10,5
layer_6,1,11,2,60,3,3,9,1,21,2,0,10
layer_7,16,7,1,0,5,12,0,6,5,20,26,17
layer_8,10,3,2,1,40,6,27,18,14,0,10,14
layer_9,10,9,28,14,17,9,24,2,22,9,8,8
layer_10,21,22,6,14,10,24,7,6,14,9,45,2
layer_11,15,5,4,7,13,14,8,13,5,8,4,3
