,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,27,35,72,73,105,74,149,29,88,32,5,104
layer_1,116,67,0,80,0,60,25,166,58,52,31,44
layer_2,49,257,75,6,2,103,67,0,61,93,82,20
layer_3,77,7,44,129,118,129,26,86,11,2,0,32
layer_4,63,33,76,72,176,9,46,27,87,62,19,25
layer_5,51,23,134,5,42,52,58,139,128,39,18,44
layer_6,4,15,17,154,47,6,73,23,74,3,40,66
layer_7,69,50,40,40,37,67,47,29,18,71,84,29
layer_8,84,31,48,48,105,109,119,96,42,113,93,100
layer_9,58,72,112,81,77,104,108,24,64,42,76,93
layer_10,36,78,68,87,28,103,50,46,129,71,99,49
layer_11,94,62,34,99,87,72,44,94,32,61,81,19
