,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,59,91,49,199,190,38,84,178,66,45,53,45
layer_1,205,66,91,36,42,46,58,45,38,36,150,42
layer_2,106,36,200,117,154,80,36,110,126,160,105,36
layer_3,36,40,163,150,36,36,152,132,65,102,36,110
layer_4,88,52,36,81,38,93,37,71,36,41,36,200
layer_5,37,36,68,41,45,36,66,45,36,36,40,36
layer_6,64,38,36,36,42,36,36,36,103,36,36,46
layer_7,73,36,36,36,39,38,36,36,54,36,36,36
layer_8,36,36,36,36,36,41,36,50,36,36,36,38
layer_9,37,36,36,48,36,36,36,36,42,36,45,36
layer_10,36,36,36,36,36,36,36,36,36,48,36,36
layer_11,42,36,36,38,36,36,36,36,113,36,37,38
