,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,2.1989393,0.9272582,5.538567,2.2625244,7.509295,0.16596584,0.60771304,3.0851076,2.1842089,0.8164607,3.0079854,1.5333545,5.319091,2.1426284,3.9077768,0.6243292,5.130752,0.4874608,1.3492912,3.0395238,0.5152005,5.2622523,1.0296528,2.4402537
layer_1,5.100587,1.2643579,1.7204658,3.5870354,2.7596276,3.0576363,0.81736827,0.26664776,2.0818024,0.51183665,2.2890513,1.174931,2.2039578,4.685964,4.5788717,2.0253263,4.5131974,6.1524467,0.6897876,4.8773837,0.57558554,3.6259627,2.5190432,0.93256545
layer_2,0.5743363,3.679936,0.2195972,1.6832266,2.1727767,1.6002085,2.3424566,0.7579693,1.0306214,2.7316952,3.050739,0.4168151,1.8277358,0.3106677,2.5739286,0.18396397,1.748523,2.5098488,0.40068838,1.3236862,0.46615535,2.3899333,0.5953852,0.15215123
layer_3,1.405936,3.9351094,2.2860575,2.258505,1.1447525,0.6373924,2.168966,1.6140527,2.0636375,0.17176512,1.4002167,8.749258,1.5585366,2.440608,1.460824,3.472514,0.65977955,0.50483614,1.8684986,0.22201309,3.4100482,3.1377695,1.519971,2.647776
layer_4,1.1614329,1.0088446,2.0477812,1.6194798,5.7451386,2.8105505,2.9690423,2.1749454,4.0583467,6.261446,2.9228373,2.4143562,2.350574,2.247424,4.30698,1.4848039,0.6480608,2.5148044,4.1089234,4.8040314,8.034754,2.6283948,0.6629524,3.7502866
layer_5,0.52967227,1.1272174,2.7618175,8.138277,2.4621305,3.9472494,1.5410879,4.7468243,5.017618,2.3148644,1.8224434,3.3299353,0.76570576,2.1494393,2.6640468,2.2503242,1.7753422,4.337662,6.7242217,3.6156528,1.8676019,1.3799492,2.3305287,9.657118
layer_6,8.033613,9.719503,1.0465139,2.5046153,1.7398337,4.0404983,3.9814703,3.0303295,2.604249,2.5130086,4.539677,4.0530825,2.6058936,0.8778221,5.662817,2.819456,3.38852,3.1077144,3.2493494,5.276132,4.97833,3.5517118,0.7985809,2.0293744
layer_7,1.4632392,3.4314213,4.55975,3.215531,1.0231143,2.259401,4.923855,1.9367734,2.9729652,2.012138,5.789698,4.9669766,4.180775,3.2380772,3.9075365,1.4595163,1.1853929,3.7577517,2.7705228,1.5229602,2.602764,9.619769,3.6111677,6.3944073
layer_8,0.4302509,5.623324,1.1334066,2.6675854,1.4821423,7.175164,3.0421925,7.2710295,1.8240887,2.267239,2.1299784,2.8284717,3.5372133,0.88180995,3.4602873,2.401506,1.9302981,0.9530824,2.481062,6.793702,3.8153303,0.8772882,12.193561,3.1045923
layer_9,0.89413375,2.577106,4.756708,1.3418293,0.66669875,0.34982342,1.4533002,4.9887815,3.3328567,2.703328,1.3058555,2.0436785,7.722831,0.2879204,4.100773,1.8015679,3.7863898,1.3406794,5.7445416,2.361708,13.818275,1.7432157,4.1076117,1.8303595
layer_10,0.48069814,2.2830443,4.1616783,0.76398116,0.43296465,1.1542479,3.759814,2.3485978,6.639768,4.8844867,2.6964922,0.29551652,0.28397083,3.5703166,1.8384312,3.8116653,2.8053536,2.756632,3.1795547,1.6153628,0.5588825,3.9744642,2.475902,3.452072
layer_11,0.9305174,1.1349523,0.20910689,0.597116,0.84330255,2.1288223,2.819425,0.4279844,2.6195972,0.619453,1.0030175,0.4509165,0.6919131,0.16756049,1.6069891,0.45462832,2.6391177,0.83761084,0.056994643,0.80844057,0.042111903,0.6978451,1.2915018,1.2851074
layer_12,0.0013782078,0.005241294,0.012881724,0.0088356435,0.0013303091,4.3439028e-05,0.010379763,0.077329464,5.762955e-05,2.2059838e-05,0.10317043,0.0036751037,0.040353354,0.0038436314,0.00067352504,0.00072304526,0.0068027764,6.6768764e-05,0.00019777904,0.64659387,0.0024187583,0.0019130488,0.0016127208,0.00060055236
layer_13,5.4787807,3.8916175,2.1672437,4.0297112,3.79345,3.4169621,0.849808,0.21224688,1.0093944,0.23737372,0.37386733,1.9212694,4.0755153,5.195647,5.115505,3.0250401,4.118173,5.564667,0.2170376,3.6149712,0.2869797,3.3199923,1.8885139,0.82956266
layer_14,1.5885725,6.3323355,0.24100593,2.163023,1.8519388,2.503161,5.692294,2.047129,2.4542723,3.7950385,5.566273,0.38237363,5.6265883,0.57216436,4.3599916,0.2912474,3.132051,3.6179104,1.471779,1.492295,0.54312545,4.802778,1.3125689,0.24774629
layer_15,2.026714,4.1329403,3.5904593,5.5804806,3.4330487,1.1459107,2.1259437,2.9537406,1.9825803,0.31188372,2.395471,9.610567,1.5172335,2.4356518,2.1372788,4.852376,1.4589275,0.8258266,3.158907,0.34583956,3.2638063,3.1697412,2.5004888,1.7707417
layer_16,1.5204955,1.6658303,2.7247665,1.7611277,4.381782,4.583426,2.9716353,2.0022492,3.6272733,4.9795775,2.5183213,2.853876,3.9850445,4.3447886,5.0423098,2.8075974,0.5665889,2.9292548,3.137343,6.0386405,9.68069,2.6290169,0.9557765,4.009738
layer_17,0.5821013,1.0994478,2.877975,7.8301954,3.2684126,3.884636,1.5804287,3.8727345,4.0738764,3.9592178,3.7525413,3.8821962,0.61465853,2.1912158,2.414236,2.2335284,1.6858314,4.5190053,7.4865184,3.4272497,2.6968534,1.2235543,3.1933424,8.795331
layer_18,7.423819,9.518835,0.91796947,2.0581918,1.5611913,4.6055074,2.6981535,3.0800543,2.998408,2.230585,5.066062,4.8915024,5.0219646,0.36234644,7.0020285,1.8849202,4.2191124,4.1046047,2.4496226,3.5782044,4.656662,2.6722682,1.1086257,2.057226
layer_19,1.7926606,2.0362961,4.502507,3.2634916,0.8790905,0.84364575,3.9537477,1.3635072,2.8613956,2.7519393,5.3018928,4.0173306,4.1995554,2.246757,3.7220423,0.79238564,0.7158012,2.7956572,4.52283,1.5569823,1.3808156,6.389984,2.7139413,7.094832
