,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,44.26295,331.96695,2.4941435,17.533014,18.91503,81.32424,88.078896,99.409096,77.409485,0.881216,0.671095,0.7034807,7.549639,81.36998,61.22671,197.41647,11.744356,64.36671,81.446724,107.14615,77.28882,10.661108,6.0240513e-05,0.0028664658
layer_1,31.006454,173.0502,17.533476,12.440955,23.001549,19.445967,43.347176,8.526788,70.51268,18.735704,7.7867103,4.5563297,81.07503,46.19525,35.888386,142.5862,77.39201,1.6272131,4.5613914,34.134193,6.331819,66.48988,38.513626,17.852005
layer_2,46.035503,5.7279844,10.470909,26.858706,9.212028,63.71901,11.771256,6.4630194,10.911791,3.1565008,1.8500034,1.0540011,15.26186,40.030216,30.853226,0.3693983,0.12975125,7.479771,21.5479,1.7894657,7.3109336,32.21019,7.040693,16.530588
layer_3,19.280834,16.239527,44.363598,16.661257,16.613613,26.092634,54.96816,47.891407,23.394978,27.802898,18.637884,44.053574,51.94372,37.240746,20.874586,20.785954,42.85507,14.060265,19.350729,29.5649,6.271688,115.20594,29.824366,146.24928
layer_4,27.310234,22.922493,10.992393,31.115805,28.726889,72.57662,43.15208,71.12581,17.320688,66.54579,82.10125,49.615646,36.338284,24.21606,1.101447,21.488564,9.2466955,53.889294,100.76741,30.587719,30.612062,1.8794624,3.582067,39.53377
layer_5,12.45152,54.63668,45.370872,17.566916,15.96588,10.860829,0.5221203,0.19830337,3.8021574,104.014824,71.92845,49.448757,88.49683,46.85278,28.071196,13.303517,21.41109,12.992604,37.166836,52.029877,46.525433,75.57586,29.706232,43.72212
layer_6,36.830547,3.400063,16.869421,35.47773,38.87756,57.93156,64.751976,80.65269,57.529133,217.54796,32.377678,88.91091,50.443523,26.895823,60.90129,67.3541,53.632187,68.746994,5.9495616,2.3582683,30.28409,5.8824916,80.61255,59.47265
layer_7,90.65804,158.04373,10.961701,67.34605,22.985504,21.284306,73.95343,41.17174,161.75397,70.39033,29.22815,51.42078,38.073944,43.344326,63.70517,51.822426,76.17494,15.147959,41.35089,24.617353,15.993462,73.9936,74.02455,39.26339
layer_8,13.091788,22.672337,1.3697011,96.30191,77.52615,88.283195,5.8526983,15.100719,5.072589,70.70534,27.919392,85.65873,55.829136,63.10503,66.32602,89.870346,67.65656,28.348976,50.971928,51.41405,49.962086,34.70958,110.5003,61.233402
layer_9,93.24404,86.16077,76.54467,19.571157,33.834396,11.672338,108.52971,100.84831,113.20112,27.255365,31.408894,22.519442,36.020126,34.976646,71.89354,20.108833,40.345387,49.2676,71.55494,3.3820524,45.907185,42.376667,44.176727,44.119774
layer_10,61.243904,61.88847,71.91804,11.201484,27.810846,17.725607,31.692303,97.97169,44.86899,31.280617,56.31691,11.9379635,103.79163,105.59545,159.92542,29.666399,29.515455,60.476532,62.52122,78.330345,58.87842,1.9780129,18.508991,21.563639
layer_11,74.61369,30.734013,42.10336,60.80779,53.562504,44.66067,38.052425,35.11278,73.63466,80.86931,64.45618,82.938675,62.42095,65.64916,61.40324,47.41926,79.48915,30.109806,98.67689,102.669334,60.978424,62.693665,87.19802,87.08556
layer_12,66.76041,58.406223,61.412926,8.992773,12.358202,38.527607,56.2674,122.163155,49.006283,47.903507,51.958992,59.776577,62.52826,34.074284,51.243347,30.617804,49.338562,62.791553,29.678194,4.370364,5.1074038,30.063828,64.43028,104.58797
layer_13,61.14944,65.0743,55.58511,21.139772,74.35632,47.211758,233.73587,117.90134,97.567085,79.515594,65.43211,64.55879,22.154562,2.2438946,1.9905603,58.97978,14.544928,30.171919,64.26243,51.93428,43.299503,34.737152,29.337757,33.089806
layer_14,151.5812,0.77309,0.5858005,106.322716,94.57326,138.72966,70.062386,86.7714,67.14936,33.63489,39.37815,56.254086,9.704383,14.412989,13.653927,55.83503,40.423702,74.78933,47.21507,88.2424,62.200443,6.6489487,0.42494667,104.94887
layer_15,32.381493,25.689396,76.42586,54.17928,68.72214,50.518417,11.498386,15.256686,85.183586,66.8978,100.76589,89.85541,3.5744197,1.3682035,39.58388,56.154247,33.83941,36.182014,12.215133,6.327391,16.325714,49.361473,29.0682,60.118942
layer_16,6.2685866,51.410103,4.388356,0.92104554,10.992891,4.8968964,29.968767,21.236124,52.96287,63.839283,14.295417,39.405373,8.071597,11.465979,11.199096,5.390765,7.560396,11.610258,29.2171,157.67006,48.521065,36.834778,8.097778,6.024069
layer_17,11.88361,13.920936,18.102234,4.2851067,1.7752526,32.12232,108.60616,35.13293,52.230064,1.234075,3.5011516,3.8319767,10.45525,27.592361,10.820572,31.630705,21.92865,33.727196,13.594975,9.835621,11.112058,7.3981986,17.896126,15.876173
layer_18,42.654602,11.033079,2.9929929,7.347067,4.7754703,6.970416,66.26395,45.11908,27.595966,29.911734,11.907141,10.28717,3.5080578,11.723315,9.843017,1.6041051,15.524567,34.442974,4.111351,11.117453,25.512955,61.918846,9.999018,29.435534
layer_19,12.991781,46.40865,56.763233,39.120167,58.482063,111.9782,79.78533,64.31938,14.21576,53.643703,32.786358,43.909863,11.764709,82.2926,10.93123,2.266247,2.8109708,6.433212,21.842274,35.26978,19.284084,1.4380622,2.7313766,3.4582632
layer_20,22.508457,9.267494,8.060065,5.7415266,3.4731915,5.3730097,43.964825,32.10139,13.527624,3.7825928,3.596603,3.3135526,17.571419,51.333958,7.332612,10.925804,6.245102,16.776764,17.789654,24.503738,26.068794,26.918785,15.240196,43.684406
layer_21,20.608902,22.790388,33.265823,3.0309415,1.9745152,4.161815,4.0974126,2.0662615,5.3921103,59.90023,20.53876,39.466274,2.62406,2.491873,7.606909,2.6456122,6.8886867,2.4972143,5.087714,2.9081173,7.0476437,41.186073,42.909386,25.50934
layer_22,7.4716687,29.794085,5.764688,2.0374134,2.497629,1.8065853,14.69522,6.5392113,2.4640183,1.6807824,1.4621027,1.3266189,22.962372,24.018457,45.488487,13.730476,69.73514,25.31503,6.6702795,6.212419,9.216464,8.801749,2.8638132,4.1454277
layer_23,5.8804345,16.200539,9.941739,12.624313,5.715623,7.8609867,15.507208,14.361225,75.039185,3.534106,9.144796,2.96177,3.657981,9.065471,54.493008,31.87342,19.01844,33.18588,15.125563,4.773362,38.66238,12.128664,6.889087,43.68362
layer_24,7.1180806,18.923302,10.570539,6.4260335,3.8164513,6.1269546,45.886517,14.149676,49.143753,52.22361,80.18714,16.850773,45.389393,8.119987,7.4664707,5.6043825,12.914133,4.26386,6.9304314,4.5194564,3.4042702,13.915691,12.173901,6.7840805
layer_25,17.628471,3.000345,3.2768304,3.849312,4.409413,3.297444,29.443003,21.112724,29.988876,2.9653804,5.51947,2.6196036,6.329267,7.237667,3.8222685,3.9384232,3.62845,2.9846313,75.694374,6.2634196,104.476875,60.713528,7.5540204,61.82414
