,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,60.878765,48.49476,90.79968,12.912143,53.74255,57.8398,47.089775,13.39249,77.03022,77.916534,50.13777,54.97586
layer_1,25.462246,15.605599,10.573449,27.38306,16.13495,50.1629,20.455484,18.28939,39.744347,7.540275,21.31244,89.69229
layer_2,63.9815,0.44307342,65.15604,9.286009,27.096537,25.440605,26.783194,13.525278,22.235966,11.579986,23.913723,22.715513
layer_3,19.63969,34.50657,7.449385,35.56362,40.04589,23.600643,8.277966,10.325468,33.156483,22.311613,15.527037,20.324
layer_4,36.4309,13.30866,43.970608,19.242336,15.1332245,34.953003,56.442947,4.606055,0.91132337,9.185906,75.07194,9.070887
layer_5,16.47053,4.0705266,76.27178,39.383396,21.917627,7.292176,8.358107,23.958654,52.400707,11.013021,44.02574,29.315678
layer_6,41.568893,26.597593,5.9641576,17.278048,27.438011,59.71208,116.52292,11.804898,6.771405,13.411123,9.257371,8.49131
layer_7,36.776394,4.544098,24.599499,5.1200333,69.36466,0.9892195,6.531093,16.589487,40.9762,62.468987,18.694447,5.7065077
layer_8,5.4672904,2.711068,39.04387,5.1042557,1.3730131,0.63964146,6.8404226,23.73319,49.544353,25.734447,24.470747,27.469131
layer_9,7.265714,3.7779913,2.2465036,11.087606,4.1672873,90.8037,6.529653,4.3907285,9.2782545,5.667918,5.5749426,5.8835683
layer_10,1.7047647,4.5822434,5.054019,2.3599677,30.553692,43.187447,10.044106,47.805202,34.988243,5.943382,5.3200774,9.389476
layer_11,8.403532,5.2794857,5.834538,9.270944,49.928272,5.555948,4.9973097,4.3463078,9.203621,6.3508797,26.119257,4.036744
