,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,16.0,23.0,18.0,53.0,23.0,14.0,9.0,10.0,12.0,30.0,20.0,39.0
layer_1,1.0,0.0,3.0,44.0,35.0,0.0,0.0,4.0,0.0,1.0,15.0,2.0
layer_2,11.0,0.0,0.0,0.0,13.0,0.0,0.0,4.0,0.0,1.0,7.0,1.0
layer_3,0.0,1.0,0.0,0.0,37.0,1.0,9.0,2.0,0.0,51.0,7.0,7.0
layer_4,1.0,0.0,13.0,11.0,22.0,1.0,0.0,1.0,46.0,0.0,10.0,0.0
layer_5,26.0,1.0,0.0,91.0,0.0,0.0,1.0,25.0,5.0,34.0,20.0,10.0
layer_6,31.0,1.0,55.0,25.0,2.0,0.0,0.0,0.0,1.0,16.0,0.0,36.0
layer_7,1.0,45.0,9.0,0.0,3.0,0.0,0.0,37.0,9.0,0.0,87.0,0.0
layer_8,0.0,18.0,29.0,2.0,5.0,2.0,15.0,4.0,6.0,20.0,0.0,17.0
layer_9,0.0,8.0,12.0,0.0,2.0,0.0,8.0,0.0,0.0,7.0,11.0,0.0
layer_10,0.0,2.0,9.0,0.0,0.0,0.0,16.0,0.0,0.0,4.0,10.0,1.0
layer_11,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0
