,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,8,20,1,2,0,88,0,6,1,0,4,11
layer_1,0,69,0,0,0,0,0,0,0,3,0,0
layer_2,0,0,2,0,0,6,2,0,0,9,1,0
layer_3,0,88,0,0,1,2,0,9,0,0,1,2
layer_4,0,0,2,0,0,0,0,0,0,0,0,0
layer_5,0,3,0,0,0,0,129,0,1,0,0,0
layer_6,0,2,1,0,0,0,1,0,25,0,0,0
layer_7,2,0,49,0,8,0,1,76,2,65,30,116
layer_8,1,58,55,78,215,72,0,36,9,50,3,351
layer_9,0,0,0,0,0,109,0,15,0,0,0,0
layer_10,0,49,4,1,0,35,3,57,14,12,3,0
layer_11,3,16,1,198,67,18,140,182,93,53,3,154
