,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,37,605,64,9,12,599,4,440,7,5,181,9,16,12,6,14
layer_1,100,208,190,607,304,23,423,438,236,565,605,7,1109,288,431,242
layer_2,90,295,269,183,139,8,263,320,154,47,221,295,145,563,151,180
layer_3,940,666,97,119,302,722,507,114,504,592,1009,856,401,50,574,267
layer_4,421,395,165,446,377,1278,571,431,391,783,544,1313,237,586,498,866
layer_5,207,382,510,666,293,194,343,620,226,396,271,24,223,505,888,114
layer_6,427,70,15,41,59,524,145,6,140,118,257,47,14,366,17,533
layer_7,532,251,247,443,109,331,362,1564,226,421,632,349,467,366,341,564
layer_8,123,261,0,112,174,15,120,56,88,3,325,287,88,107,1,88
layer_9,111,951,508,149,829,471,517,863,822,744,635,598,1151,752,4,113
layer_10,91,100,88,91,49,97,87,118,79,87,217,90,87,92,224,270
layer_11,91,210,163,120,977,413,115,139,302,756,180,175,243,283,656,251
layer_12,106,17,99,88,99,184,87,76,86,91,87,116,124,84,309,87
layer_13,179,137,257,1006,321,96,92,387,182,304,854,172,385,125,705,393
layer_14,86,87,117,87,105,95,89,87,88,89,87,98,89,87,87,112
layer_15,104,88,170,241,175,87,88,285,89,1192,460,437,168,441,174,21
layer_16,89,69,236,105,87,87,87,94,88,91,89,50,97,88,88,91
layer_17,103,166,141,103,90,235,20,120,87,477,168,1019,88,97,809,104
layer_18,92,119,84,88,101,93,100,98,87,99,90,87,94,102,92,105
layer_19,95,114,86,85,62,130,96,111,179,89,111,109,100,729,90,84
layer_20,88,178,85,87,89,87,98,87,95,99,91,89,83,92,87,90
layer_21,205,75,119,92,192,82,74,83,85,87,111,455,85,990,87,390
layer_22,172,92,75,228,88,101,137,87,86,121,103,85,89,117,98,91
layer_23,234,71,81,83,129,111,66,85,6,199,107,77,118,3,175,70
