,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,68,20,135,0,0,1,88,94,49,60,45,48,1,74,169,0
layer_1,4,0,0,0,0,0,23,18,4,0,4,0,0,5,8,0
layer_2,2,3,3,0,25,38,23,0,4,4,7,8,17,49,17,0
layer_3,14,4,12,0,2,41,0,0,0,5,0,49,7,12,130,89
layer_4,32,0,27,0,4,23,2,0,103,9,15,47,0,7,29,36
layer_5,0,0,0,30,56,18,56,0,0,53,0,1,44,1,5,0
layer_6,13,0,23,1,36,52,1,4,2,22,1,18,177,0,43,119
layer_7,0,0,81,7,9,124,0,0,8,97,0,0,0,9,26,50
layer_8,157,0,54,29,11,0,0,5,31,0,13,40,100,0,0,0
layer_9,13,30,0,0,12,0,3,136,3,6,0,12,1,23,0,0
layer_10,1,7,20,17,179,87,1,3,121,5,70,6,28,0,1,15
layer_11,38,35,0,2,111,0,1,35,21,0,25,0,2,55,3,0
layer_12,49,11,28,45,75,75,1,0,0,1,0,0,16,7,1,0
layer_13,13,8,2,2,0,0,0,0,53,0,11,66,6,7,161,0
layer_14,2,4,41,0,62,0,98,11,0,0,94,163,0,0,0,4
layer_15,91,119,0,0,17,6,150,86,43,60,1,4,78,0,71,0
layer_16,140,19,31,11,89,60,2,23,3,48,0,13,0,1,9,0
layer_17,0,1,48,37,0,0,54,1,0,0,37,2,40,0,2,31
layer_18,11,14,5,27,1,8,29,35,0,95,0,107,60,0,31,47
layer_19,16,69,47,101,105,16,12,44,3,0,0,0,0,111,52,22
layer_20,150,119,61,54,33,23,8,18,4,20,4,1,5,11,7,24
layer_21,55,0,6,13,8,20,0,24,55,2,49,39,11,15,44,115
layer_22,16,90,130,85,0,7,39,0,0,137,32,7,44,55,158,124
layer_23,4,32,1,0,21,4,106,184,0,2,29,2,41,40,26,1
layer_24,0,0,188,169,62,126,55,57,0,0,0,0,0,0,23,21
layer_25,0,8,15,37,82,148,1,27,21,65,17,0,0,0,120,2
layer_26,0,0,7,28,12,5,39,8,13,136,5,21,0,66,2,14
layer_27,24,0,122,14,92,3,11,106,10,65,0,0,8,0,2,61
layer_28,2,10,0,0,2,0,0,1,0,0,1,0,0,0,0,0
layer_29,0,0,2,0,0,10,6,3,0,0,33,73,51,0,1,23
layer_30,1,0,0,0,0,0,44,0,0,0,24,38,0,0,10,44
layer_31,16,5,3,37,6,21,0,0,34,3,26,0,0,0,4,0
layer_32,0,0,0,0,0,0,0,0,79,3,0,14,23,0,0,0
layer_33,0,0,0,0,52,0,0,8,13,5,7,0,0,2,0,0
layer_34,0,18,0,0,22,24,0,0,0,3,11,4,0,0,0,0
layer_35,0,0,0,0,3,0,0,0,1,0,3,0,0,0,0,0
layer_36,0,0,2,0,0,5,0,0,0,10,2,0,0,0,41,0
layer_37,0,0,0,0,6,14,0,0,0,14,2,0,7,0,0,0
layer_38,1,3,0,0,2,8,0,0,0,6,29,0,0,0,11,0
layer_39,7,3,15,0,1,0,0,9,0,0,0,19,0,16,0,0
layer_40,2,0,0,24,0,0,2,1,0,0,7,0,0,0,0,0
layer_41,10,4,0,0,10,3,0,0,0,0,20,0,0,0,0,0
