,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,380.92435,5.2555223,290.82346,149.08067,304.5492,76.048416,413.78238,377.35828,183.6633,295.64777,241.33327,306.238
layer_1,471.6762,357.8622,322.14798,265.92883,332.3551,240.30852,287.62906,316.68222,263.66205,263.30856,318.1416,138.95348
layer_2,408.3525,289.91617,559.4392,445.78522,364.18512,371.48138,268.60092,357.13382,740.36475,591.2109,403.3838,301.7884
layer_3,230.75366,304.692,492.0183,437.44653,243.57361,329.83466,419.34967,540.2229,469.66324,618.7932,284.2974,524.2059
layer_4,669.5433,385.5765,278.05484,384.08942,285.62747,309.2552,358.3809,268.46863,267.8722,499.8907,243.51588,680.83954
layer_5,247.08011,236.44919,378.58972,435.74332,490.59656,244.42563,348.2973,428.3548,271.1438,253.6575,315.155,243.69644
layer_6,485.76855,301.95953,255.25528,330.5695,300.13574,310.04828,243.48642,324.4706,460.1505,240.42104,244.8409,475.98602
layer_7,403.1006,240.09511,234.74072,324.82666,359.18045,347.71405,252.6066,247.66545,437.8816,328.4061,241.97963,241.27434
layer_8,252.68843,244.41719,278.04065,269.9041,426.77145,415.4564,263.08136,438.68225,293.37195,265.08173,280.14474,261.52032
layer_9,270.4842,243.1478,251.16318,379.62616,253.2609,266.606,243.07529,283.313,254.84734,243.96732,469.67044,236.87811
layer_10,250.43297,248.86082,248.84016,247.60631,259.2453,374.02176,252.08437,262.54196,235.2493,428.08835,243.81049,304.20792
layer_11,265.73187,262.76974,244.73425,303.6097,253.2622,239.5658,249.58421,276.68085,322.41263,254.88571,333.52457,397.61542
