,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,0.6839369,0.7381237,0.4306966,0.6029762,0.3791043,0.7456926,0.7000295,0.70557153,0.6478062,0.7093032,0.6534297,0.62159425,0.46923718,0.7416922,0.61258626,0.51488847,0.46574277,0.75554466,0.6318996,0.56873775,0.7062197,0.60397476,0.7102254,0.7408683
layer_1,0.71283,0.7303914,0.9390923,0.8656182,0.7624895,0.76551896,0.8273456,0.75014555,0.5530599,0.73955655,0.5713484,0.6339218,0.65014154,0.5917947,0.53254,0.77660143,0.6070357,0.4355373,0.7007013,0.7631459,0.5181206,0.57457846,0.5853984,0.5936674
layer_2,0.4690806,0.805965,0.5390626,0.50802594,0.5165254,0.46252835,0.5050986,0.4618438,0.49622262,0.5719633,0.5029976,0.4441854,0.5245432,0.51101655,0.46303162,0.5584241,0.4746591,0.45987034,0.47398138,0.49451634,0.47981396,0.48458308,0.5309711,0.52087533
layer_3,0.48011887,0.47443578,0.46648505,0.56113327,0.4913903,0.54540616,0.4909199,0.57800287,0.47873387,0.47685152,0.46306223,0.47649157,0.49731642,0.47162306,0.48251638,0.55802983,0.5008931,0.4514064,0.5004057,0.5732659,0.5839869,0.5040817,0.45302084,0.475482
layer_4,0.49466935,0.51672006,0.49616167,0.47660092,0.4790397,0.5755027,0.53763294,0.48628813,0.5382859,0.5803154,0.46134135,0.5016697,0.49358225,0.54777366,0.6732458,0.5543481,0.4739678,0.46300003,0.5189322,0.52156323,0.44418105,0.48630768,0.4866972,0.48523992
layer_5,0.5634856,0.4780248,0.4710151,0.4886893,0.5073858,0.5179612,0.53739744,0.5423401,0.47615898,0.5197521,0.4925468,0.4572456,0.47042754,0.49724504,0.53677225,0.47549236,0.5095184,0.5059499,0.5311042,0.58077705,0.45660898,0.46993852,0.5771084,0.59124124
layer_6,0.4995406,0.5479087,0.52285814,0.5698891,0.5522484,0.46575418,0.4709926,0.50089526,0.576459,0.4675461,0.51836413,0.47361356,0.52987933,0.5440096,0.5587326,0.49874014,0.4962475,0.5278779,0.486306,0.5219768,0.5336387,0.56959283,0.50243473,0.4588388
layer_7,0.52437276,0.4920599,0.46165082,0.5831289,0.5017266,0.47249073,0.46093747,0.47164252,0.48457715,0.4799859,0.5352276,0.48806515,0.5037333,0.47367096,0.51838493,0.47139245,0.47199717,0.47408256,0.4910946,0.4738992,0.46779904,0.58865017,0.5127893,0.54708153
layer_8,0.5573447,0.45692205,0.49723318,0.5377722,0.53204095,0.45965636,0.45966083,0.47515476,0.48355025,0.5283442,0.5139094,0.4609223,0.51507056,0.44934615,0.45896837,0.6130964,0.4753328,0.4657188,0.4737317,0.5134104,0.5240643,0.44220573,0.51337236,0.46075878
layer_9,0.4445676,0.46853402,0.5095238,0.4547959,0.49196118,0.43758535,0.50422597,0.49371895,0.4762354,0.4913799,0.55350035,0.5048923,0.51541346,0.47763962,0.4604985,0.50149715,0.47235504,0.45640978,0.49108252,0.46777126,0.5220982,0.47339,0.51723605,0.48092484
layer_10,0.44793975,0.4772355,0.5461127,0.5041403,0.43692493,0.5605602,0.56115025,0.5653512,0.48450246,0.47954485,0.44837013,0.4438408,0.50097954,0.52633685,0.5064576,0.46956033,0.47161922,0.5566671,0.5186491,0.46568602,0.47413245,0.47853968,0.45968732,0.4799717
