,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,5,5,0,0,5,3,1,7,28,2,5,2
layer_1,3,4,22,10,0,30,38,5,9,10,0,3
layer_2,0,1,7,8,10,1,0,8,10,0,2,26
layer_3,8,1,10,26,7,0,4,1,1,0,5,0
layer_4,12,13,11,3,5,9,1,0,24,7,1,0
layer_5,4,1,0,5,13,16,0,0,10,0,1,14
layer_6,7,9,14,0,1,2,0,7,14,3,3,0
layer_7,3,7,1,1,2,6,0,0,3,7,5,0
layer_8,11,6,3,11,15,6,3,7,4,7,8,2
layer_9,2,1,13,1,7,3,4,11,4,7,11,9
layer_10,5,2,8,4,1,1,7,4,9,1,5,4
layer_11,8,7,8,0,5,5,5,6,4,8,4,7
