,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,9,21,0,1,26,18,29,49,47,17,1,14
layer_1,19,1,29,12,0,49,39,24,65,26,21,4
layer_2,0,4,30,26,29,3,1,53,54,0,20,60
layer_3,28,52,21,36,19,0,11,48,55,7,27,14
layer_4,8,25,20,0,18,18,14,4,28,26,17,0
layer_5,7,4,2,42,25,14,2,0,8,0,1,19
layer_6,28,27,19,0,5,1,0,16,13,34,29,1
layer_7,33,4,1,15,1,12,2,0,3,17,6,0
layer_8,4,15,2,12,22,10,6,16,14,7,19,8
layer_9,12,5,23,4,16,21,7,19,5,17,22,18
layer_10,5,11,16,21,1,21,14,23,7,2,7,17
layer_11,20,16,10,10,12,14,11,10,7,13,12,17
