,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,66,74,59,57,91,63,59,0,3,52,15,58
layer_1,93,15,0,5,58,25,23,61,104,1,0,12
layer_2,30,118,74,23,22,91,13,38,86,59,79,127
layer_3,29,34,58,140,26,5,73,35,438,71,22,201
layer_4,42,136,71,73,12,16,40,111,116,35,46,139
layer_5,201,88,51,185,76,133,39,5,5,119,0,133
layer_6,80,65,82,82,84,87,35,136,14,117,5,3
layer_7,59,99,46,100,90,90,179,84,130,99,112,119
layer_8,8,97,28,6,54,8,33,146,17,20,25,88
layer_9,59,168,117,82,144,148,174,175,155,70,138,124
layer_10,102,107,87,95,92,85,98,102,99,132,113,97
layer_11,148,146,138,120,127,135,142,123,137,138,136,107
