,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,148,21,431,0,0,0,0,90,1,1,0,116,0,0,0,0,0,171,0,0,15,36,0,39,11,195,17,16,0,0,0,0
layer_1,1,54,0,86,2,4,2,1,0,0,0,17,0,0,0,0,4,4,0,0,3,0,0,0,14,0,0,0,3,0,1,0
layer_2,13,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,28,1,0,0,0,0,0,3,0,0,1,1,0,2
layer_3,0,0,1,0,1,23,1,5,1,0,4,0,8,1,2,11,26,2,0,0,0,0,2,0,1,1,3,0,7,2,90,366
layer_4,0,2,0,0,2,0,13,74,6,0,2,0,5,100,40,33,0,1,1,0,0,0,0,37,32,1,0,2,0,0,0,1
layer_5,0,0,25,1,6,0,0,0,0,0,0,0,6,26,7,16,8,56,5,0,32,0,0,0,1,9,0,2,0,1,18,22
layer_6,58,6,11,27,2,1,15,1,0,0,0,0,13,0,2,11,0,6,0,32,0,1,0,0,7,15,0,0,3,255,18,101
layer_7,19,4,1,0,163,0,0,1,0,0,0,0,0,2,34,9,14,15,0,0,0,6,0,0,0,13,13,1,0,0,0,18
layer_8,7,6,19,9,1,9,24,17,3,13,1,31,8,89,3,56,0,0,0,0,1,0,5,4,2,6,345,1,0,39,0,4
layer_9,39,0,13,9,25,154,4,13,0,0,0,18,0,130,35,27,0,0,1,1,14,2,0,13,0,1,78,0,184,49,8,9
layer_10,0,0,0,0,0,0,0,5,19,22,31,2,1,0,0,0,16,0,2,4,0,0,0,0,0,0,0,0,45,2,0,0
layer_11,1,0,0,5,0,0,0,0,0,2,0,28,0,0,0,0,11,2,0,14,0,0,4,1,0,6,1,4,1,0,12,0
layer_12,1,0,0,0,0,0,0,0,2,38,1,5,0,0,0,0,0,0,0,9,0,5,17,18,5,0,19,4,0,0,0,0
layer_13,0,0,0,0,0,6,0,0,0,1,0,0,0,4,7,11,0,0,0,0,0,0,0,0,6,0,0,7,8,0,9,1
layer_14,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,2,0,79,17,0,0,0,0,0,0,2,2,0,0,0,0
layer_15,8,0,0,0,0,0,10,0,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
