,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,107.0,156.0,143.0,112.0,106.0,109.0,165.0,214.0,173.0,108.0,151.0,146.0,189.0,149.0,131.0,97.0
layer_1,175.0,59.0,115.0,138.0,191.0,106.0,147.0,49.0,98.0,118.0,223.0,136.0,85.0,171.0,160.0,83.0
layer_2,97.0,162.0,154.0,82.0,149.0,100.0,230.0,152.0,165.0,195.0,248.0,223.0,76.0,146.0,79.0,242.0
layer_3,71.0,113.0,109.0,72.0,74.0,189.0,83.0,71.0,71.0,71.0,75.0,93.0,71.0,132.0,70.0,93.0
layer_4,71.0,71.0,78.0,73.0,71.0,83.0,71.0,78.0,74.0,71.0,70.0,85.0,71.0,71.0,80.0,85.0
layer_5,87.0,147.0,107.0,72.0,71.0,81.0,227.0,71.0,72.0,71.0,72.0,71.0,71.0,88.0,71.0,262.0
layer_6,150.0,252.0,71.0,74.0,81.0,106.0,88.0,71.0,86.0,71.0,71.0,69.0,71.0,71.0,71.0,72.0
layer_7,74.0,75.0,71.0,71.0,79.0,71.0,71.0,75.0,71.0,71.0,71.0,89.0,71.0,72.0,109.0,74.0
layer_8,76.0,71.0,72.0,75.0,128.0,99.0,131.0,76.0,71.0,71.0,77.0,72.0,318.0,71.0,72.0,72.0
layer_9,70.0,112.0,83.0,74.0,87.0,135.0,71.0,91.0,71.0,77.0,67.0,98.0,71.0,186.0,71.0,70.0
layer_10,71.0,72.0,79.0,135.0,177.0,78.0,80.0,71.0,71.0,89.0,70.0,75.0,81.0,72.0,85.0,71.0
layer_11,71.0,110.0,74.0,77.0,97.0,117.0,71.0,72.0,85.0,72.0,71.0,125.0,144.0,80.0,81.0,73.0
layer_12,76.0,71.0,70.0,71.0,78.0,70.0,72.0,81.0,70.0,71.0,72.0,74.0,85.0,84.0,72.0,71.0
layer_13,81.0,72.0,73.0,71.0,81.0,73.0,79.0,72.0,73.0,71.0,71.0,72.0,96.0,78.0,86.0,78.0
layer_14,86.0,71.0,71.0,71.0,78.0,72.0,72.0,73.0,81.0,76.0,71.0,75.0,80.0,76.0,74.0,72.0
layer_15,69.0,79.0,71.0,73.0,72.0,71.0,90.0,72.0,74.0,80.0,73.0,74.0,72.0,75.0,85.0,73.0
layer_16,74.0,72.0,89.0,128.0,71.0,76.0,76.0,71.0,71.0,73.0,68.0,72.0,79.0,71.0,75.0,71.0
layer_17,74.0,71.0,84.0,71.0,71.0,71.0,73.0,72.0,74.0,73.0,71.0,94.0,74.0,100.0,72.0,72.0
layer_18,71.0,71.0,71.0,74.0,72.0,71.0,72.0,71.0,72.0,85.0,71.0,106.0,74.0,71.0,71.0,74.0
layer_19,73.0,70.0,90.0,71.0,172.0,71.0,71.0,71.0,70.0,72.0,72.0,74.0,77.0,72.0,71.0,72.0
layer_20,75.0,73.0,77.0,83.0,71.0,90.0,79.0,71.0,73.0,72.0,74.0,110.0,70.0,72.0,75.0,71.0
layer_21,71.0,72.0,71.0,71.0,72.0,78.0,72.0,73.0,73.0,71.0,71.0,71.0,89.0,71.0,70.0,72.0
layer_22,71.0,72.0,72.0,70.0,71.0,71.0,73.0,72.0,71.0,71.0,71.0,73.0,71.0,71.0,72.0,71.0
layer_23,73.0,163.0,71.0,71.0,72.0,72.0,71.0,71.0,100.0,71.0,74.0,72.0,72.0,71.0,71.0,73.0
layer_24,71.0,71.0,73.0,71.0,71.0,71.0,72.0,78.0,72.0,71.0,81.0,71.0,89.0,96.0,73.0,71.0
layer_25,71.0,76.0,71.0,71.0,75.0,72.0,81.0,71.0,77.0,73.0,73.0,72.0,71.0,84.0,75.0,71.0
layer_26,71.0,71.0,74.0,72.0,71.0,72.0,71.0,71.0,72.0,100.0,120.0,71.0,74.0,71.0,74.0,99.0
layer_27,78.0,71.0,72.0,95.0,71.0,80.0,71.0,71.0,71.0,70.0,71.0,72.0,72.0,71.0,71.0,72.0
