,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,101.0,109.0,141.0,251.0,116.0,185.0,115.0,99.0,209.0,65.0,239.0,84.0,159.0,72.0,202.0,121.0
layer_1,60.0,25.0,42.0,48.0,90.0,76.0,24.0,39.0,134.0,72.0,77.0,99.0,130.0,303.0,53.0,32.0
layer_2,39.0,40.0,49.0,307.0,275.0,93.0,101.0,76.0,108.0,92.0,109.0,61.0,58.0,392.0,32.0,386.0
layer_3,8.0,47.0,8.0,9.0,7.0,55.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
layer_4,8.0,8.0,8.0,8.0,8.0,10.0,8.0,178.0,8.0,8.0,8.0,14.0,8.0,8.0,8.0,8.0
layer_5,90.0,8.0,62.0,8.0,9.0,32.0,16.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,183.0
layer_6,10.0,98.0,8.0,8.0,9.0,12.0,8.0,8.0,9.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0
layer_7,12.0,79.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,144.0,8.0,8.0,8.0,8.0
layer_8,8.0,8.0,8.0,8.0,11.0,11.0,6.0,8.0,9.0,9.0,8.0,11.0,36.0,8.0,15.0,8.0
layer_9,8.0,9.0,8.0,8.0,9.0,10.0,8.0,9.0,8.0,55.0,8.0,8.0,8.0,20.0,8.0,8.0
layer_10,8.0,9.0,8.0,11.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,58.0,10.0,8.0,8.0,8.0
layer_11,8.0,13.0,8.0,11.0,52.0,14.0,8.0,9.0,11.0,8.0,8.0,213.0,11.0,10.0,47.0,8.0
layer_12,5.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,16.0,9.0,14.0,8.0
layer_13,15.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,12.0,8.0,32.0,8.0,11.0,8.0
layer_14,11.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,51.0,8.0,8.0,20.0,9.0,11.0,8.0
layer_15,9.0,23.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,14.0,8.0,67.0,9.0,8.0
layer_16,8.0,8.0,10.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0
layer_17,10.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,23.0,10.0,8.0,8.0,8.0
layer_18,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,11.0,22.0,8.0,50.0,8.0,8.0,8.0,8.0
layer_19,8.0,8.0,17.0,9.0,42.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,9.0,8.0
layer_20,8.0,8.0,8.0,19.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,19.0,8.0,8.0,37.0,10.0
layer_21,8.0,8.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
layer_22,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,8.0,8.0,8.0
layer_23,8.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,11.0,8.0,8.0,8.0,8.0,8.0
layer_24,8.0,8.0,8.0,8.0,8.0,8.0,9.0,10.0,8.0,8.0,8.0,8.0,20.0,12.0,9.0,8.0
layer_25,8.0,10.0,8.0,8.0,12.0,8.0,50.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
layer_26,8.0,10.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,26.0,8.0,8.0,8.0,8.0,8.0
layer_27,14.0,8.0,8.0,36.0,8.0,12.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
