,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,39,0,0,0,0,0,0,968,0,0,0,0,0,106,0,77,37,0,0,0,0,0,0,79,0,0,161,61,1513
layer_1,35,0,0,0,0,0,0,0,46,0,1,8,0,189,18,0,2,0,0,0,37,16,0,0,0,0,2,25,0,0,1,0
layer_2,0,0,0,0,0,0,0,0,36,0,0,9,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,18,8,0
layer_3,0,0,0,0,0,0,1,1,6,0,0,1,1,0,7,0,0,0,0,0,0,0,1,0,54,25,0,5,9,4,2,5
layer_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0
layer_5,2,8,7,0,0,0,0,0,4,0,0,0,0,1,0,8,0,0,0,0,0,1,3,0,0,0,0,1,0,0,0,0
layer_6,0,0,0,0,0,8,602,5,0,0,0,0,8,42,1,28,0,0,0,0,1,20,0,0,0,0,0,0,20,8,0,3
layer_7,21,0,0,0,0,8,0,1,4,3,3,1,0,2,1,4,0,0,0,0,1,0,0,0,7,4,0,0,0,0,0,0
layer_8,0,0,0,0,3,0,2,0,0,1,0,0,11,1,0,11,0,1,0,0,21,0,0,5,1,5,0,0,5,2,2,226
layer_9,1,0,0,0,2,5,0,12,0,0,0,2,0,0,2,0,0,0,3,0,0,9,0,2,10,0,0,0,0,3,155,3
layer_10,0,2,0,24,40,47,0,1042,0,0,11,0,119,10,80,132,11,1,0,79,12,0,1,0,7,0,0,0,16,0,0,2
layer_11,0,0,0,0,0,9,0,66,0,0,0,0,0,0,0,0,1,1279,5,0,0,7,15,0,40,1,0,0,67,1,18,1
layer_12,975,28,69,8,0,0,0,0,0,0,0,0,0,0,0,0,2,57,1,2,0,3,0,0,28,9,1,4,0,0,0,295
layer_13,1,14,138,0,22,0,0,0,0,13,46,1,11,78,0,137,11,5,17,3,1,27,28,141,1,0,7,12,0,2,82,36
layer_14,6,4,0,0,0,0,0,0,2,2,0,0,0,1411,11,10,2,0,0,0,76,2,0,1,0,0,2,22,1,0,0,0
layer_15,22,0,4,11,0,2,3,1,4,0,1,1,0,59,9,110,0,0,1,11,0,0,0,0,0,0,0,0,9,21,1,9
layer_16,251,0,3,1,0,1,181,6,13,10,64,0,0,0,0,0,0,0,61,0,0,0,0,146,2,0,23,5,0,0,3,5
layer_17,2,1,0,0,78,507,455,3,2,1,0,390,25,39,38,13,8,38,103,1,194,17,560,117,0,0,0,0,77,18,0,0
layer_18,0,0,1,0,3,150,2,220,57,2,336,0,3,0,2,19,58,77,0,7,1,0,0,0,0,12,0,0,0,0,0,2
layer_19,15,73,12,1,39,12,2,3,0,0,0,0,8,5,2,2,0,0,0,0,0,135,9,0,37,56,1,60,0,52,79,24
layer_20,0,1,2,5,2,0,0,35,1,0,0,2,1,0,0,16,27,0,0,0,0,32,1,0,1,6,2,107,0,0,0,0
layer_21,0,0,0,0,0,10,0,0,0,0,0,0,117,3,2,11,1,1,0,0,223,0,4,2,2,4,0,0,162,2,147,82
layer_22,0,0,0,0,0,0,0,0,0,1,0,0,17,2,69,1,0,0,0,0,117,0,5,1,0,1,0,0,1,0,0,0
layer_23,0,7,40,21,0,25,0,6,1,2,0,0,0,0,0,0,1,1,11,26,24,5,9,17,98,9,19,7,0,0,0,1
layer_24,50,141,9,32,29,0,1,1,129,8,10,0,0,5,8,1,0,0,0,0,0,10,53,27,1,0,0,0,0,0,4,0
layer_25,0,0,1,1,0,0,2,0,0,35,0,1,33,4,10,57,0,0,0,0,0,0,8,1,0,0,1,0,0,0,0,0
layer_26,0,7,64,19,0,0,0,0,49,0,12,7,31,0,0,16,0,0,0,0,7,33,27,17,3,1,29,4,0,3,14,11
layer_27,8,41,2,1,1,16,22,14,1,7,37,79,1,31,0,10,0,4,15,0,9,2,3,13,48,3,0,0,4,2,0,0
layer_28,0,0,0,0,57,50,28,0,26,80,31,35,32,38,12,8,0,0,0,3,0,62,0,0,1,0,0,0,9,32,540,0
layer_29,8,0,36,3,154,8,167,4,6,0,0,0,51,11,15,0,28,42,0,21,41,0,0,0,14,29,0,196,114,48,6,37
layer_30,1,0,0,0,0,3,0,0,0,2,0,0,50,2,20,7,23,0,6,43,0,4,27,112,0,0,0,0,0,10,0,5
layer_31,5,499,10,5,0,0,0,3,340,6,0,1,5,49,7,4,0,0,0,0,5,0,28,1,96,209,112,46,0,0,0,0
