,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,28,28,0,0,0,0,0,0,13,0,0,0,6,1
layer_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
layer_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
layer_4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
layer_6,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
layer_7,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0
layer_8,0,10,8,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_9,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,1,0,6,7,0,3,0,8,5
layer_10,0,0,1,0,2,0,1,1,0,3,4,0,7,0,1,1,0,0,0,2,0,0,0,6,6,0,1,0,1,0,1,0
layer_11,0,0,0,0,0,2,0,0,0,9,0,2,1,0,0,0,0,0,0,0,2,2,7,1,2,0,1,0,1,3,5,0
layer_12,2,0,2,2,1,0,7,0,1,2,0,0,1,0,5,1,0,14,2,5,0,0,0,0,1,5,0,0,0,0,0,0
layer_13,0,1,4,1,13,3,4,4,0,0,0,0,0,3,2,0,0,1,2,0,0,1,3,0,3,1,1,2,0,8,0,3
layer_14,0,0,0,0,0,0,0,0,5,0,1,0,0,9,0,12,0,0,0,0,3,3,0,0,0,0,14,12,2,1,0,0
layer_15,4,10,2,2,0,0,0,5,20,2,4,2,0,1,1,0,2,0,0,4,1,6,0,4,0,1,0,1,2,1,2,12
layer_16,1,0,0,0,0,4,1,4,0,0,6,0,0,0,1,0,0,3,0,0,0,2,5,1,0,0,1,1,1,3,1,4
layer_17,6,0,1,0,0,1,0,0,0,1,2,0,0,1,5,0,1,1,0,0,1,0,0,1,1,1,2,2,0,0,0,0
layer_18,0,0,3,1,2,10,5,0,3,0,0,0,7,3,2,1,4,0,1,3,0,1,1,0,5,0,0,0,0,0,1,7
layer_19,2,2,0,0,2,3,2,6,5,2,0,1,9,0,1,0,2,0,0,2,0,0,0,0,2,0,0,0,0,1,3,2
layer_20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,1,1,2,0,0,0,0,0,0,0,2,4,1,0,0,0
layer_21,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
layer_23,1,0,0,1,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_24,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0
layer_25,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_26,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1
layer_27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0
layer_28,2,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_29,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0
layer_30,0,0,0,0,0,0,0,0,0,2,2,2,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
layer_31,7,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
