,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,8,0,13,12,9,13,0,15,15,7,12,13,11,13,14,17,12,16,16,9,14,13,4,0,19,17,19,12,4,18,14,0
layer_1,19,2,18,14,13,14,8,9,8,16,14,17,13,16,15,18,19,0,4,18,13,13,7,7,18,15,15,18,14,14,15,14
layer_2,12,15,12,13,15,12,14,15,13,13,13,14,14,12,15,16,14,12,12,15,13,11,13,12,13,14,13,14,15,14,12,14
layer_3,14,14,14,12,12,14,14,14,12,11,13,13,13,14,14,11,15,15,14,11,14,15,15,14,14,14,14,10,15,14,14,13
layer_4,15,13,14,13,13,12,13,12,12,14,16,11,11,9,16,16,14,11,15,15,15,10,14,13,12,13,15,11,16,13,16,14
layer_5,16,12,12,10,12,12,11,12,15,11,11,14,12,12,15,17,13,15,15,14,11,12,14,12,15,12,12,11,11,11,14,11
layer_6,11,11,12,14,14,12,10,14,10,14,16,13,11,12,12,12,13,13,13,9,10,11,12,11,12,13,14,15,16,12,14,12
layer_7,12,10,9,9,13,13,11,10,13,11,14,16,14,16,15,12,13,12,14,11,10,10,12,12,13,13,12,15,13,15,12,14
layer_8,13,16,12,12,12,11,14,11,9,11,13,15,13,12,10,14,12,11,12,12,11,9,11,12,9,10,10,15,11,13,12,12
layer_9,11,14,16,13,1,11,13,14,12,12,12,12,12,10,12,12,15,12,14,14,15,12,10,11,12,10,10,19,13,11,15,13
layer_10,10,9,12,15,12,11,10,10,11,15,11,13,11,11,11,11,11,13,11,13,12,10,12,11,12,16,12,10,17,14,13,13
layer_11,13,11,13,11,10,11,10,11,13,11,12,10,11,12,13,10,16,12,9,11,10,12,11,9,11,13,11,16,13,10,13,12
layer_12,12,13,5,14,10,12,11,9,14,12,12,9,11,11,11,10,11,9,13,10,14,13,12,10,12,12,9,13,9,11,11,15
layer_13,14,11,10,10,11,3,12,9,14,11,10,6,20,9,9,9,13,11,13,10,11,10,11,13,11,12,11,12,14,15,12,11
layer_14,7,10,12,11,13,13,10,10,12,13,13,9,11,11,14,9,11,9,12,11,12,11,14,12,10,11,11,11,11,11,13,3
layer_15,9,10,13,11,11,13,12,14,10,14,13,17,13,10,10,9,14,10,12,13,10,7,14,12,11,14,0,10,12,12,11,13
layer_16,11,11,15,12,15,12,8,15,14,11,14,16,13,11,9,16,12,10,11,6,15,13,8,15,15,8,12,9,12,13,9,10
layer_17,10,10,10,7,15,11,1,9,8,9,15,13,12,16,7,15,10,15,9,12,9,12,9,0,16,12,8,9,12,8,11,10
layer_18,15,12,11,11,10,13,15,14,11,12,11,11,13,10,8,13,12,9,12,9,10,10,9,15,9,8,14,13,13,11,11,12
layer_19,10,12,7,12,10,13,11,10,11,12,10,9,14,9,12,10,14,11,10,11,10,11,9,9,14,16,11,12,8,12,8,14
layer_20,12,12,13,14,16,12,10,11,8,10,10,14,11,13,9,14,9,10,15,10,14,9,11,12,9,9,12,12,11,10,12,9
layer_21,10,11,9,10,12,11,8,9,11,10,14,7,11,14,11,10,14,11,10,6,9,9,8,11,10,14,9,12,9,10,11,12
layer_22,8,9,6,9,12,9,8,10,13,12,11,11,6,9,9,5,11,13,8,9,9,10,13,12,12,17,12,11,7,12,12,10
layer_23,13,16,10,10,14,9,7,10,10,12,11,10,11,8,8,10,10,12,13,11,10,10,8,8,9,9,10,8,8,9,8,11
layer_24,9,20,9,11,9,9,13,11,9,12,10,13,10,0,14,10,10,10,14,9,10,12,10,11,11,10,10,9,5,10,11,6
layer_25,12,9,9,10,14,9,9,7,9,9,9,9,10,8,11,9,9,10,9,13,4,9,15,10,8,9,10,9,13,6,11,7
layer_26,10,9,13,11,14,9,17,9,8,10,11,9,11,14,14,16,9,10,20,4,9,13,12,8,11,13,13,11,9,12,17,9
layer_27,7,9,18,5,14,10,12,14,7,20,10,9,18,9,10,11,12,18,10,9,13,9,12,8,11,10,8,9,9,13,6,9
layer_28,17,9,3,9,10,9,9,16,9,10,18,8,9,14,10,9,9,13,7,9,10,11,9,12,15,16,14,9,18,9,7,16
layer_29,11,9,11,9,10,19,10,20,10,13,17,9,10,9,20,9,11,9,14,12,9,12,9,17,9,14,9,9,9,17,9,11
layer_30,11,8,18,9,11,8,13,10,9,8,10,18,20,17,11,8,14,10,3,20,9,9,10,9,6,9,18,19,9,9,9,18
layer_31,9,10,9,9,12,1,9,9,9,9,9,9,9,9,9,1,9,8,9,9,9,9,10,9,0,9,9,10,9,9,10,9
