,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,686,312,1084,63,8,1,828,824,641,792,386,504,73,691,1112,1
layer_1,168,7,5,2,305,2,99,129,4,27,0,49,11,7,105,20
layer_2,35,51,69,64,60,391,236,58,272,30,80,61,117,147,88,35
layer_3,55,47,27,8,178,696,0,4,244,77,33,691,332,139,616,198
layer_4,433,31,282,4,75,385,80,61,648,146,407,134,36,14,137,215
layer_5,0,20,0,367,750,159,891,2,8,345,15,5,112,46,321,2
layer_6,147,11,222,20,723,613,210,25,6,299,30,651,680,9,401,584
layer_7,7,10,383,265,106,599,13,9,131,408,0,0,202,187,275,315
layer_8,796,2,236,229,26,1,84,335,252,2,126,253,511,35,0,9
layer_9,180,249,6,0,56,80,117,398,158,78,22,265,69,313,5,1
layer_10,97,105,234,162,1214,1524,21,105,438,78,257,138,155,45,18,192
layer_11,335,212,4,108,905,205,250,443,330,64,337,2,75,542,5,2
layer_12,139,105,183,444,658,589,15,15,0,37,7,0,332,173,1,7
layer_13,196,224,24,69,0,8,160,0,485,256,90,272,14,21,1063,0
layer_14,61,61,339,405,589,12,535,212,22,3,560,1029,74,4,3,297
layer_15,770,819,14,2,196,162,1459,985,446,657,0,99,345,11,862,780
layer_16,1081,1023,250,78,332,548,12,96,17,711,14,76,0,4,129,0
layer_17,1,36,413,183,0,3,405,141,0,0,287,87,304,367,148,429
layer_18,3,121,70,203,14,113,262,497,2,669,9,804,457,480,292,477
layer_19,171,361,372,823,636,397,209,482,11,34,0,0,326,971,488,130
layer_20,1252,1359,649,488,63,112,59,220,43,212,52,38,79,110,136,343
layer_21,294,106,82,127,68,125,39,208,541,109,528,418,112,105,295,1163
layer_22,316,527,938,1002,1,83,216,12,902,1468,172,109,415,504,1426,974
layer_23,115,260,15,2,357,147,678,1026,4,33,364,103,411,376,138,29
layer_24,4,19,1433,892,761,909,459,727,0,2,5,355,3,0,146,608
layer_25,15,62,34,293,692,621,41,123,152,316,127,3,0,0,286,18
layer_26,84,4,140,229,68,44,673,19,116,780,52,19,5,395,36,170
layer_27,211,1,885,165,173,8,121,420,69,293,0,0,79,1,5,234
layer_28,65,95,2,0,11,9,1,61,2,0,10,1,14,0,0,0
layer_29,10,2,1,0,0,46,43,1,0,1,82,127,462,3,13,24
layer_30,6,4,9,3,1,4,188,8,7,2,47,179,1,4,34,84
layer_31,83,33,15,154,166,71,1,3,51,2,55,5,2,7,17,1
layer_32,2,10,0,5,1,4,4,1,120,9,17,39,58,2,0,1
layer_33,1,1,0,0,68,1,3,36,19,86,11,2,2,28,1,0
layer_34,0,0,0,0,28,70,1,0,10,25,12,4,0,0,2,1
layer_35,2,0,0,12,21,4,0,1,8,9,10,18,4,0,0,0
layer_36,1,10,24,0,0,5,0,0,15,3,9,0,1,34,171,2
layer_37,0,0,1,0,51,127,1,0,0,6,0,0,9,0,1,8
layer_38,0,66,0,0,2,72,4,4,0,44,5,1,2,1,62,0
layer_39,17,0,34,0,7,0,0,27,0,0,2,139,0,42,0,3
layer_40,0,0,4,196,0,1,18,1,0,0,10,0,1,3,0,0
layer_41,265,32,0,0,11,4,0,0,0,0,40,0,0,3,0,0
