,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,826.0,3.0,607.0,2.0,63.0,32.0,855.0,708.0,620.0,820.0,284.0,663.0
layer_1,511.0,1000.0,877.0,364.0,562.0,534.0,482.0,647.0,406.0,365.0,810.0,48.0
layer_2,536.0,369.0,465.0,486.0,570.0,929.0,607.0,573.0,671.0,746.0,630.0,363.0
layer_3,366.0,463.0,540.0,294.0,363.0,368.0,448.0,660.0,751.0,386.0,363.0,497.0
layer_4,377.0,573.0,364.0,530.0,363.0,406.0,383.0,148.0,362.0,374.0,365.0,492.0
layer_5,394.0,366.0,456.0,388.0,402.0,368.0,362.0,366.0,394.0,363.0,381.0,363.0
layer_6,474.0,372.0,363.0,369.0,442.0,362.0,363.0,402.0,439.0,364.0,363.0,378.0
layer_7,695.0,364.0,363.0,364.0,368.0,364.0,363.0,365.0,393.0,364.0,365.0,365.0
layer_8,363.0,364.0,361.0,367.0,363.0,369.0,405.0,408.0,366.0,363.0,363.0,389.0
layer_9,365.0,363.0,364.0,412.0,363.0,363.0,363.0,363.0,372.0,363.0,384.0,363.0
layer_10,365.0,364.0,363.0,388.0,371.0,412.0,363.0,363.0,363.0,464.0,363.0,370.0
layer_11,402.0,364.0,363.0,370.0,363.0,367.0,363.0,365.0,545.0,364.0,365.0,371.0
