,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,32.154747,16.381279,47.761906,22.765247,68.35893,9.446994,23.868786,28.227062,28.205872,21.9716,58.755215,20.479597,33.04528,26.41034,47.037956,45.682434,23.18517,12.469912,27.785046,35.364414,18.15656,31.50694,24.25976,31.23466
layer_1,13.077661,25.744963,3.9583805,13.693352,52.53552,17.295437,17.74129,12.938628,76.26054,18.024208,17.05021,92.87586,82.92147,39.37483,62.499,34.309517,21.949944,53.63606,21.505056,15.967785,54.686974,20.51854,16.91712,69.5851
layer_2,44.449425,2.8892593,22.982157,26.735062,57.21266,5.609868,28.62537,4.449794,3.8883524,14.081935,3.8656783,21.734112,15.97226,99.970634,14.212373,6.653737,16.169296,9.24365,29.024134,64.144615,34.73213,15.817105,10.8371525,10.737019
layer_3,5.427575,22.284288,25.437561,46.898098,11.80315,27.10718,24.321398,105.605316,61.69711,38.729588,23.05389,63.508324,4.6228347,67.32337,21.83134,25.79473,61.351124,32.150185,8.937425,25.15132,19.838287,8.184329,6.1963882,71.71792
layer_4,5.2249904,18.438774,5.0925503,63.944492,21.558893,91.30297,27.536608,54.82726,27.38678,29.648617,9.879142,37.596603,10.6528845,0.5688668,5.6742005,2.758015,65.901344,11.097596,36.2214,22.89545,93.04152,40.549786,46.289093,24.975262
layer_5,21.12531,81.61818,47.6691,10.743064,55.980015,73.37238,52.72899,24.459421,40.846924,5.579237,14.62491,23.958231,37.16565,10.287407,15.215409,7.089436,118.091774,31.644888,33.149582,17.172176,8.63318,51.413193,59.060608,28.938456
layer_6,101.543106,24.364548,48.46224,55.017963,10.032935,9.47968,36.8857,45.89651,63.20577,30.908707,39.359657,8.650426,6.387636,61.165546,17.181522,80.240555,15.932108,2.3224952,53.947548,28.002665,21.277798,38.0403,49.11626,17.072845
layer_7,75.87607,10.783242,23.642097,24.310572,30.993822,63.432312,36.44963,48.17816,10.256355,16.488277,20.361143,59.297264,25.647715,53.571293,7.438067,78.85405,45.731503,16.57316,11.063896,4.8164673,25.691761,32.825737,29.422815,22.957045
layer_8,13.908511,52.584797,10.220017,18.695177,81.75397,27.290041,21.820969,25.476482,32.132355,38.163944,61.019165,12.920181,33.15015,56.073227,18.793676,10.232391,5.686892,42.679485,55.594707,1.6412607,12.199971,32.491417,67.67622,11.128079
layer_9,18.667498,9.208088,15.79868,17.196728,32.390636,18.794775,2.4269924,47.26056,33.89961,18.66067,4.713995,13.132957,18.380213,23.992546,23.978224,36.361027,64.14819,62.92352,22.776007,10.994735,44.547646,54.839615,20.989967,21.166304
layer_10,30.331757,37.21324,15.184531,12.302494,12.831433,6.70027,16.603907,18.251743,27.721626,27.901823,47.31148,28.636496,13.838039,27.415482,11.106373,19.304962,27.322212,14.504263,16.842642,12.392718,37.837883,6.730131,44.2191,76.5032
layer_11,27.833826,23.272825,4.576701,40.921173,37.227642,21.971714,7.8977637,3.0016587,35.732327,11.019544,3.9530244,3.3613591,18.902636,0.3831314,8.520336,27.512575,21.075357,4.7340283,0.96288353,5.303764,0.32056707,10.681286,15.284047,5.200912
layer_12,0.007074465,0.18829964,0.43565187,0.33502862,0.00095042353,0.0016171067,0.14951888,0.8031107,3.3064496e-06,0.0004090039,1.726577,0.076397255,0.43372738,0.039940286,0.0020621824,0.11815095,0.09616142,0.00017444816,0.0037589606,3.4673426,0.007911064,0.014556308,0.008038083,0.020209568
layer_13,28.270504,26.214151,14.75415,13.3323965,68.092255,16.84287,9.6470995,27.675909,54.191864,29.97733,3.8141594,128.36562,61.14745,36.415318,50.63763,35.210587,15.083888,44.908478,12.846821,9.322379,21.86364,14.315449,7.9325747,64.95633
layer_14,51.841137,5.2345905,17.616678,28.54644,48.33259,6.5427346,37.04026,16.875,10.375819,22.843319,8.545568,24.838242,20.091494,98.12451,18.868752,12.3300495,23.14074,15.114711,29.188951,47.226463,57.724796,24.900507,23.561932,12.961896
