,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,88.09921,71.39994,173.65308,114.426384,261.5508,28.524904,46.796005,130.80893,96.69567,70.83997,206.62518,71.02738,202.0163,120.04596,144.46008,156.9774,119.220055,73.08841,86.24307,113.46746,47.41529,141.64638,59.655724,112.882965
layer_1,67.68902,124.15276,18.818003,72.67515,293.99823,83.10845,64.65991,25.115705,317.5266,51.78175,76.682915,265.8031,299.55054,215.52602,246.38844,196.83057,133.94463,208.0994,48.466534,151.91533,165.04593,89.888176,64.78581,132.30847
layer_2,134.19722,40.81199,77.8975,69.54888,156.32419,29.379147,237.11067,11.628307,25.592892,123.99808,35.76098,88.65964,50.34911,55.007828,81.17148,29.758003,78.73271,107.99836,93.12436,261.4529,49.69459,100.67305,18.76662,19.747738
layer_3,48.46472,87.07765,81.29472,186.37381,42.297306,131.6384,123.05574,240.61638,274.523,77.58392,74.49906,281.97278,43.27503,221.58627,62.64298,107.06508,135.25166,99.51073,34.317093,102.93502,111.265076,58.187,20.902996,318.0106
layer_4,20.656202,66.43442,45.56168,229.25478,148.69174,425.5606,78.49166,296.0816,102.18612,201.0559,54.270023,151.878,61.62855,7.5378675,29.041294,8.013237,253.71498,65.94584,198.41571,193.78487,491.1201,117.72867,185.72046,110.23935
layer_5,82.30047,252.47699,174.5411,40.390488,261.57407,437.60953,79.35844,162.48149,273.9818,51.107292,80.80878,108.12098,139.28569,41.32716,51.33727,30.708591,282.03726,202.49724,218.93347,73.667305,39.34795,211.8921,237.35612,227.23166
layer_6,410.1181,249.10646,174.02867,190.29128,40.945824,53.407436,177.72285,268.61075,303.84515,106.76584,213.45137,40.69088,22.76597,245.6271,82.59544,161.0315,101.4198,10.6343355,242.76125,156.12521,122.090034,178.97064,112.873,61.93949
layer_7,369.2143,52.891407,122.874374,107.59579,108.09977,187.90399,238.41797,183.61002,46.547916,86.52954,133.48792,402.90613,101.49406,227.95844,46.6783,266.70645,247.0855,113.038895,40.53142,23.500254,216.35168,168.65999,107.35865,93.385185
layer_8,71.60181,153.268,20.518503,93.85442,241.34576,132.41986,97.46647,163.14456,146.18477,152.492,193.69943,74.180565,194.28009,287.99557,88.461685,59.70544,28.809671,102.8565,244.21469,14.665775,78.41302,175.51035,287.02036,61.469437
layer_9,114.362724,35.33678,94.91912,40.53396,76.07547,88.40702,23.786386,331.2188,156.4995,91.01074,16.433733,55.8765,117.5041,106.84549,140.14989,71.10729,237.1243,228.14096,135.11943,37.03893,285.90826,308.47812,110.01577,159.32108
layer_10,77.83841,159.26744,117.62383,80.51293,118.06501,27.405428,84.41902,63.705997,178.82668,178.90236,134.80028,97.51372,61.06589,120.2858,76.34327,106.17977,156.42703,80.26213,124.70065,53.377346,179.10127,31.336027,267.90042,263.86484
layer_11,114.54186,156.77483,29.013308,60.578934,107.090866,104.0015,69.12704,16.864641,84.17811,58.924873,11.969303,24.975838,57.254425,1.7237998,56.4807,69.15385,143.51468,30.522476,1.243203,19.90176,0.81198853,59.864655,140.21744,55.81545
layer_12,0.31336,1.887875,3.1385064,0.51762605,0.68340075,0.25876594,1.0893788,13.397551,0.29966897,0.21223222,8.672549,1.2106894,2.366554,0.36263323,0.1886491,0.6536466,0.5230224,0.26112497,0.26952362,16.557102,0.26708874,0.21630786,0.78839165,0.40816233
layer_13,56.3834,152.98529,91.20272,95.50265,287.57098,113.483215,141.93701,15.64088,246.03816,37.80031,22.955214,449.33777,312.0883,226.40019,237.92982,182.09607,114.733635,205.50328,27.910149,54.632107,91.36787,84.21567,60.180073,235.63751
layer_14,219.94388,27.060255,67.28404,107.79135,133.10934,45.665867,297.32727,61.106068,63.428642,127.85799,43.031387,120.75729,105.535355,103.568695,113.0845,66.93894,116.47106,96.69306,161.68933,201.98337,62.99609,171.00824,82.91814,25.571325
layer_15,64.11604,67.03357,109.669,294.659,120.51818,107.05216,112.887184,231.38399,214.8282,100.27968,97.34878,168.01718,45.872063,176.11633,91.98276,83.816414,187.71094,112.18814,71.679405,79.53819,82.872665,64.23174,55.394726,174.01611
layer_16,36.203987,69.166565,44.977932,161.85153,83.829025,289.13528,77.918755,162.99919,121.713936,138.36667,49.57776,101.34331,76.08773,24.477127,37.13346,19.257025,167.38841,65.62624,102.01212,148.10812,354.79953,92.19773,173.94852,79.49392
layer_17,65.66091,178.37027,178.67116,53.85037,183.06586,280.3625,78.77482,124.31445,238.31796,44.2557,123.38681,100.25852,102.12368,41.58888,63.60152,31.586533,238.9397,155.02174,190.79362,82.00113,56.536633,153.21152,156.74268,124.92199
layer_18,249.56044,197.38297,157.96329,123.38702,37.383648,74.08681,187.74484,202.86703,297.63272,99.78818,191.68095,62.82183,50.411434,132.94589,86.552925,112.106,97.93243,18.02938,163.07939,82.02026,134.3668,165.20152,66.38057,61.617786
layer_19,333.1069,55.01733,127.39873,114.88381,108.491425,89.714485,200.71982,113.609314,55.5852,110.97695,129.11824,323.1399,90.94869,218.28062,49.97714,203.41203,92.02788,87.13099,86.34159,25.662584,136.82515,109.886566,109.11058,88.44385
