,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,48,37,41,61,57,89,120,41,62,19,70,20,91,40,80,42
layer_1,140,4,22,37,76,21,3,9,16,15,30,74,50,53,18,8
layer_2,46,36,76,48,26,83,119,164,45,122,19,42,85,70,19,11
layer_3,18,23,18,19,18,58,18,18,18,18,18,18,18,18,18,18
layer_4,18,18,18,18,18,20,18,18,18,18,18,18,18,18,17,18
layer_5,99,18,105,18,18,18,23,18,19,18,18,18,18,18,18,18
layer_6,19,20,18,18,20,19,18,18,18,18,18,18,18,18,18,18
layer_7,22,59,18,18,25,18,18,18,18,18,18,21,18,18,19,18
layer_8,18,18,18,18,18,18,19,18,18,18,18,33,19,18,18,18
layer_9,18,18,51,18,18,88,18,19,18,18,21,18,18,19,18,18
layer_10,18,18,18,21,19,18,18,18,18,19,18,25,18,18,18,17
layer_11,18,18,18,18,27,21,18,18,19,18,17,22,35,21,18,41
layer_12,18,18,18,18,18,18,18,27,18,18,18,22,70,24,18,18
layer_13,19,18,18,18,22,18,18,18,18,18,18,18,18,18,113,18
layer_14,18,18,18,18,18,18,18,18,25,99,18,18,19,18,18,18
layer_15,18,18,18,18,18,18,18,18,18,18,18,18,18,95,18,18
layer_16,18,29,19,18,18,19,19,18,18,18,20,28,18,18,18,18
layer_17,18,18,25,18,18,18,18,18,18,18,18,18,18,18,18,18
layer_18,18,18,18,19,21,18,18,18,18,20,18,20,18,18,18,18
layer_19,46,17,18,19,18,18,18,18,18,17,18,18,19,18,18,18
layer_20,18,18,18,19,17,18,19,18,18,18,29,18,17,19,36,20
layer_21,18,19,18,18,18,20,18,18,18,18,18,18,18,18,18,18
layer_22,18,22,24,18,18,18,18,18,16,18,18,18,18,18,18,18
layer_23,18,19,18,18,24,18,18,18,19,18,19,17,18,18,18,18
layer_24,18,18,72,18,18,18,18,18,25,19,18,18,19,18,18,18
layer_25,18,18,18,18,19,18,18,18,22,18,20,18,18,19,18,18
layer_26,18,18,21,18,18,18,18,18,18,18,21,18,18,18,18,22
layer_27,17,18,14,18,17,18,18,18,18,18,18,18,18,18,18,23
