,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,255,173,357,119,273,95,214,302,199,542,104,84,191,280,140,211
layer_1,360,376,364,189,534,350,249,519,469,262,604,574,161,211,272,568
layer_2,347,261,222,540,167,250,369,397,151,465,331,395,354,279,451,530
layer_3,175,223,213,173,186,488,190,175,169,175,179,209,179,236,174,197
layer_4,176,175,180,206,175,166,175,269,185,175,174,203,175,175,185,164
layer_5,397,251,169,177,180,349,331,175,178,194,175,161,175,192,175,364
layer_6,244,357,175,181,182,206,192,175,197,175,180,174,140,171,175,177
layer_7,179,408,177,170,185,178,177,179,175,175,177,225,173,173,213,178
layer_8,180,175,108,200,244,201,235,179,176,179,180,176,425,175,177,176
layer_9,175,214,187,179,114,222,175,194,175,193,175,203,176,289,175,173
layer_10,175,177,184,235,322,183,185,175,175,193,178,201,183,175,189,179
layer_11,175,215,215,148,311,230,133,174,193,176,140,330,249,194,200,177
layer_12,180,175,174,173,182,174,176,182,174,175,187,191,212,190,192,175
layer_13,205,176,178,175,185,96,182,177,165,175,179,179,204,182,208,183
layer_14,190,148,175,175,183,172,176,180,184,268,174,181,199,180,183,176
layer_15,176,184,173,127,175,174,206,176,181,182,175,179,176,231,191,177
layer_16,178,176,188,234,175,174,180,175,161,175,173,170,183,173,179,175
layer_17,133,174,180,174,174,177,187,176,178,178,175,190,178,203,176,162
layer_18,139,180,176,178,171,175,178,163,165,202,174,228,176,175,175,178
layer_19,175,174,198,174,272,175,173,175,174,176,174,226,173,176,175,176
layer_20,179,177,176,192,177,191,171,175,178,174,174,211,147,176,314,172
layer_21,175,175,175,175,176,182,176,175,177,173,175,175,165,175,177,176
layer_22,175,173,154,173,173,175,178,176,175,175,175,176,176,175,176,175
layer_23,175,247,175,174,175,209,174,176,194,175,178,179,176,175,176,177
layer_24,175,175,184,175,174,174,176,192,184,175,184,175,172,211,178,176
layer_25,175,194,175,176,184,176,222,173,181,176,177,176,175,184,178,175
layer_26,176,176,177,175,175,171,175,176,173,204,214,175,192,178,178,202
layer_27,152,154,85,289,176,175,175,159,175,174,174,179,169,173,176,164
