,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,0,11,3,0,0,12,0,50,0,0,8,0,0,0,1,0
layer_1,2,5,4,9,4,2,7,8,5,8,8,0,18,2,5,4
layer_2,4,9,8,4,4,0,6,4,5,2,5,7,4,6,4,3
layer_3,47,8,3,3,8,9,10,2,9,16,10,9,7,3,7,5
layer_4,2,25,8,19,13,27,8,9,30,19,25,21,9,12,37,34
layer_5,10,28,20,7,4,3,22,21,14,22,8,2,7,12,34,6
layer_6,23,8,5,2,2,8,28,0,3,4,12,7,2,50,6,12
layer_7,54,13,16,56,13,11,54,48,15,11,13,12,34,51,3,8
layer_8,9,3,0,14,28,0,3,7,3,0,5,2,3,3,0,3
layer_9,9,25,4,3,17,6,64,49,13,50,26,19,25,26,0,7
layer_10,3,3,3,2,3,2,3,3,3,3,18,3,3,3,4,3
layer_11,3,8,4,3,51,36,3,5,12,9,4,3,11,6,54,17
layer_12,5,2,3,3,6,5,3,3,3,3,3,13,3,3,8,3
layer_13,3,14,6,25,10,3,3,13,5,4,55,10,15,2,32,40
layer_14,4,3,11,3,3,3,3,3,3,3,3,4,3,3,3,2
layer_15,3,3,6,11,3,5,4,5,3,49,15,19,5,6,4,3
layer_16,3,3,10,3,3,3,3,3,3,3,3,3,3,3,3,3
layer_17,3,15,3,4,3,9,1,4,4,13,4,54,5,4,22,3
layer_18,3,3,3,3,3,3,2,3,3,16,3,3,5,2,3,3
layer_19,2,5,3,3,5,4,3,6,17,3,3,3,5,17,3,3
layer_20,3,6,3,2,4,3,4,3,3,3,6,4,4,3,3,3
layer_21,7,2,5,3,8,3,3,3,3,4,13,23,3,56,3,32
layer_22,3,4,19,3,1,3,4,5,3,3,4,9,3,6,17,3
layer_23,29,9,3,3,5,10,12,2,0,25,1,10,20,0,24,5
