,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,43,154,238,46,141,142,97,207,165,1,64,121
layer_1,263,53,1,237,0,254,48,474,97,41,181,65
layer_2,147,292,12,144,52,821,49,3,45,45,44,242
layer_3,723,5,130,254,393,276,357,620,189,71,112,62
layer_4,261,66,191,201,255,72,289,365,521,341,765,114
layer_5,456,332,298,14,588,465,830,229,222,251,33,221
layer_6,182,142,196,252,553,166,209,320,230,14,842,207
layer_7,217,173,420,676,118,343,549,183,281,181,202,157
layer_8,286,365,309,546,208,262,209,154,139,470,91,243
layer_9,148,138,210,88,244,262,208,505,192,273,398,113
layer_10,153,247,147,309,185,187,164,129,221,390,165,172
layer_11,276,120,376,138,239,271,262,217,110,336,120,124
