,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,1.469981,9.709635,0.47525668,2.7753234,2.3467083,2.8744404,13.079693,21.881187,13.407018,0.67483264,0.5159858,0.8427871,2.5102406,9.633333,9.567961,36.095634,7.2705226,15.561912,8.757914,14.061652,8.31698,0.99107176,4.2685602e-05,0.0009632566
layer_1,9.468524,6.8911266,1.2394962,1.7220887,1.9511706,1.5797108,10.532661,1.600478,4.3067217,14.762737,0.58060414,2.540381,2.4364057,4.2635484,1.4176321,2.6947749,13.857949,1.0265212,0.49677745,0.6893909,0.42700234,11.54938,2.0753992,1.4638466
layer_2,4.337238,1.587637,1.8261025,7.2082624,2.0561733,8.105602,1.8313695,2.4237971,2.36025,1.5775598,1.770967,0.82540876,1.5481426,2.7040367,4.8461914,0.32111877,0.08495941,0.1871803,2.0473528,0.80358016,2.1366572,7.594962,1.7924813,12.231404
layer_3,7.0847406,2.4983985,11.486861,1.2877306,2.10551,1.3629863,11.595042,11.71631,3.0836787,9.7035,2.1863258,7.15287,2.7651935,1.3774593,1.5156422,7.7705817,8.981044,1.8192033,7.5584397,3.258144,1.610806,14.473491,7.9342055,8.330555
layer_4,4.6219645,3.3918788,1.9986855,15.980915,4.9583097,8.341487,11.020529,15.198676,2.299494,2.5362368,6.4856405,2.1939054,25.670795,5.4772987,0.65982646,6.093799,1.9772601,11.587037,13.258824,6.863669,5.1827846,1.3184155,0.9427413,5.15562
layer_5,3.459659,11.159006,10.394299,2.733691,5.177316,3.0968375,0.09537993,0.027723234,1.1126237,6.374773,4.376656,8.01793,15.064739,23.5005,3.9991107,2.6729972,7.4896107,4.301939,4.4788713,12.924436,7.228937,12.252273,14.127809,10.4511385
layer_6,5.792075,1.0776323,2.3554716,4.68625,8.818504,10.38641,5.682722,9.351631,9.078296,13.284894,8.997318,19.475264,13.7338085,5.306593,22.486364,16.872396,7.245597,6.0662656,3.4040751,3.2167957,14.83022,1.4013634,2.0646327,18.537046
layer_7,6.1839023,11.593625,1.9010968,12.561383,7.6772923,7.258801,16.299435,18.297087,11.983929,27.58809,4.905027,8.483098,12.54176,22.68163,14.189003,19.936428,15.457199,8.192169,3.7800477,5.2773204,4.289936,15.546621,14.136436,19.93139
layer_8,2.8053195,8.2586565,0.8626775,11.613164,5.9051623,14.56314,0.7527697,4.3937545,0.31041563,8.384816,6.7790976,15.818247,11.689384,14.168569,16.51864,20.786217,20.812843,4.096039,7.1911645,8.152773,11.293847,16.287481,9.196675,7.272489
layer_9,11.748426,10.594844,15.829964,3.6946268,7.524963,4.9856734,27.99564,36.73232,6.902642,5.846773,5.922716,6.63093,18.012373,6.329243,14.469475,11.251275,17.389214,10.305567,13.476274,1.6305473,4.4343963,6.5936837,16.183025,2.9540422
layer_10,24.318766,15.456537,14.661464,1.5250492,1.0162734,1.983444,9.408773,11.082838,14.777163,8.076551,10.14447,1.5901681,32.187084,32.26182,22.713009,8.968771,9.571644,10.331932,15.081199,15.480951,16.609549,1.0637891,6.238302,6.79844
layer_11,21.78668,6.898594,17.136223,12.474024,9.827923,9.084107,12.573023,13.022245,12.716341,12.036843,10.893026,20.45061,12.872561,22.083288,7.083283,4.930998,17.387741,4.304539,20.06475,22.49063,19.742432,8.845284,12.340284,12.630458
layer_12,8.2728615,6.1096907,10.343352,1.9035705,2.3190336,7.416055,6.996536,10.452127,8.896032,6.863062,7.9255695,9.456327,8.396937,4.2731194,10.209286,3.7498066,4.291688,22.600601,5.434642,1.2939594,1.6189029,4.9027133,10.695989,21.990688
layer_13,7.886538,7.202174,5.1990976,4.3190846,10.253314,10.127212,7.94735,23.134628,31.364279,7.5404086,9.176475,12.215131,3.1023014,0.60788673,0.4252094,9.740602,1.7087975,4.402959,9.816639,20.888586,10.508264,4.525982,3.3476636,3.401688
