,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,69.0,47.0,4.0,6.0,77.0,68.0,94.0,80.0,136.0,49.0,41.0,99.0
layer_1,2.0,11.0,2.0,1.0,1.0,8.0,1.0,14.0,0.0,0.0,7.0,7.0
layer_2,29.0,5.0,0.0,0.0,7.0,0.0,3.0,8.0,2.0,31.0,3.0,17.0
layer_3,8.0,3.0,0.0,50.0,12.0,5.0,1.0,0.0,8.0,13.0,1.0,28.0
layer_4,12.0,10.0,0.0,1.0,6.0,20.0,7.0,0.0,0.0,2.0,1.0,11.0
layer_5,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,28.0,5.0,0.0
layer_6,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,11.0,1.0,7.0
layer_7,13.0,2.0,12.0,0.0,11.0,23.0,0.0,0.0,7.0,8.0,29.0,0.0
layer_8,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,23.0,0.0,1.0
layer_9,0.0,0.0,7.0,0.0,0.0,2.0,0.0,5.0,8.0,1.0,0.0,0.0
layer_10,3.0,0.0,67.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0
layer_11,0.0,0.0,18.0,0.0,1.0,10.0,0.0,0.0,36.0,34.0,0.0,0.0
