,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,34,55,93,171,145,229,339,201,223,278,31,491,320,418,46,296
layer_1,14,85,51,166,52,49,58,247,163,91,161,146,226,351,134,314
layer_2,12,87,54,44,42,40,60,406,95,39,130,129,285,76,68,76
layer_3,66,29,169,26,84,250,51,97,91,30,45,46,81,107,105,42
layer_4,16,314,22,136,99,191,581,197,122,60,208,58,100,88,207,124
layer_5,23,101,297,81,96,93,86,85,92,93,88,86,109,93,86,82
layer_6,100,233,141,190,52,89,187,189,88,86,86,87,87,86,88,86
layer_7,15,330,7,199,6,68,295,143,82,101,87,81,84,86,86,86
layer_8,16,7,128,231,70,107,91,95,168,86,86,86,86,86,87,87
layer_9,32,148,20,46,177,98,139,86,87,86,86,86,85,86,86,86
layer_10,177,139,91,351,201,173,213,93,86,87,87,91,86,86,89,86
layer_11,41,165,106,210,87,133,88,93,87,86,87,86,86,87,86,86
layer_12,144,129,94,161,85,97,92,162,86,87,86,89,86,86,86,86
layer_13,23,140,179,150,87,88,86,89,118,87,88,86,86,86,91,86
layer_14,169,129,97,108,83,139,87,87,91,88,86,86,86,86,86,90
layer_15,64,64,102,101,92,87,167,86,89,86,105,86,86,86,86,86
layer_16,42,88,88,112,87,100,86,87,86,86,86,86,86,86,86,86
layer_17,59,114,231,112,88,87,100,93,86,88,87,85,86,85,87,86
layer_18,58,118,144,133,82,87,86,89,87,86,86,85,86,86,97,86
layer_19,73,211,99,97,88,86,131,86,83,86,86,86,94,86,86,89
layer_20,40,324,100,87,88,95,97,89,89,86,87,86,86,86,86,86
layer_21,69,21,84,386,86,137,92,86,90,86,85,86,86,86,325,99
layer_22,58,96,476,81,66,110,100,302,86,86,86,86,59,86,86,80
layer_23,76,284,101,500,85,362,114,88,80,145,105,143,127,84,150,191
