,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,182,8,266,9,82,3,73,553,378,16,178,7
layer_1,34,116,246,6,346,34,94,0,19,186,139,49
layer_2,5,0,721,4,17,117,0,84,78,191,1,10
layer_3,587,0,62,164,6,0,13,33,1,341,7,0
layer_4,183,373,9,683,71,29,203,77,62,150,123,109
layer_5,3,4,0,6,0,0,0,0,5,0,171,25
layer_6,0,242,4,97,1,0,0,1,0,656,205,5
layer_7,33,76,0,125,11,54,61,16,0,0,12,10
layer_8,0,15,0,0,481,97,67,0,712,0,25,196
layer_9,1,121,0,13,1,64,9,5,240,1,0,10
layer_10,10,8,657,166,152,266,16,0,225,292,234,250
layer_11,234,544,410,52,299,17,107,4,276,0,178,729
