,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23
layer_0,57,782,62,1,1,15,0,63,98,5,0,0,15,22,0,668,0,222,22,268,0,13,0,0
layer_1,2,74,0,2,5,4,1,0,100,14,0,0,14,0,7,1,0,1,0,0,0,3,10,0
layer_2,1,0,1,0,0,0,0,4,0,2,0,0,1,0,0,0,0,0,10,3,6,16,0,20
layer_3,0,2,76,0,0,0,0,33,1,0,0,6,0,0,0,0,0,0,7,7,0,63,0,147
layer_4,0,0,2,53,0,58,1,3,0,0,1,33,6,30,2,0,0,7,16,15,0,0,0,26
layer_5,0,18,8,3,3,0,0,0,3,10,22,21,75,22,2,0,0,2,0,4,0,1,24,71
layer_6,30,0,0,0,0,74,12,60,21,163,0,21,61,3,31,21,0,67,0,0,4,1,159,191
layer_7,9,130,0,2,0,0,2,63,289,72,26,1,3,92,5,0,7,0,28,0,9,26,40,15
layer_8,4,3,3,2,51,103,0,0,1,6,9,36,1,14,27,114,4,3,40,2,2,15,86,2
layer_9,5,109,37,0,0,0,84,320,45,0,1,0,24,0,34,0,3,1,30,0,64,0,3,14
layer_10,62,10,2,1,14,0,4,50,0,0,7,1,347,221,202,0,7,0,11,12,11,0,2,0
layer_11,18,0,1,21,2,7,1,3,7,20,0,20,44,108,62,0,41,31,160,96,21,29,3,32
layer_12,7,34,13,0,0,59,51,83,2,12,2,13,6,0,5,2,10,65,22,0,0,2,59,197
layer_13,1,24,2,11,16,9,624,47,206,95,0,12,0,0,5,4,0,6,10,26,0,0,0,5
layer_14,236,0,1,163,25,302,55,16,1,112,8,3,3,0,0,9,7,63,0,29,10,6,5,44
layer_15,2,0,14,74,5,0,1,1,31,8,70,13,0,0,30,16,0,8,2,0,0,9,4,16
layer_16,11,19,0,0,10,0,19,3,0,2,0,2,1,1,1,0,0,1,16,95,33,7,4,2
layer_17,9,1,2,0,0,6,71,4,0,2,0,0,0,0,0,9,7,0,0,6,1,0,3,0
layer_18,0,1,0,2,0,0,2,5,0,0,0,1,0,0,0,0,3,0,0,2,0,29,2,1
layer_19,4,67,1,11,6,12,12,11,0,1,0,7,0,1,1,4,0,0,0,1,0,0,0,0
layer_20,0,0,0,1,1,1,0,0,0,0,0,1,21,75,0,1,1,2,1,1,1,46,1,9
layer_21,26,0,2,3,0,0,1,0,2,5,0,40,0,0,0,0,0,0,1,2,1,2,1,18
layer_22,8,3,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,16,1,0,0,2,1,6
layer_23,0,0,11,8,87,8,2,0,1,0,0,1,0,3,10,0,36,13,0,0,2,0,0,17
layer_24,0,0,0,0,0,0,64,23,0,13,15,2,4,0,0,0,0,0,0,0,0,4,1,0
layer_25,0,2,0,1,0,0,3,0,4,0,0,4,0,3,0,0,3,1,8,0,4,1,0,24
layer_26,2,38,8,1,3,0,0,22,0,0,0,0,91,289,18,9,2,22,4,21,11,0,0,0
layer_27,8,2,0,0,6,42,0,0,1,3,1,4,0,0,0,0,0,0,8,50,4,17,0,0
