,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,24.801516,24.087261,12.878971,13.915445,13.547017,8.935076,7.417177,10.685849,5.54969,3.1653152,9.340997,8.476358,8.251017,6.9462333,4.131133,5.1416364
layer_1,28.479252,21.732399,17.902212,10.079507,10.277036,4.68017,7.9999456,4.742848,4.706409,6.2095313,5.865433,4.4971647,6.865846,5.803753,7.9653425,7.1475525
layer_2,28.796856,21.916409,19.372377,18.419085,7.866397,8.779031,5.781696,6.757503,5.6289806,3.6489272,4.496313,3.643136,6.4682217,7.013323,4.50973,6.2650676
layer_3,25.666687,20.935259,25.383787,28.278809,9.293336,6.760812,5.6157765,13.642587,5.9049897,2.2606328,3.0965369,5.74599,2.071146,5.521036,7.629651,1.9009017
layer_4,53.6392,19.547928,16.665833,25.677536,11.543384,10.80626,14.656809,4.7599926,5.021939,3.333568,6.1959248,4.0913467,4.3522887,4.253312,6.616198,6.802146
layer_5,33.218586,31.545763,13.315195,18.49994,28.953558,9.511026,7.0631695,5.3178477,10.292512,6.2468233,6.962821,5.486636,6.227095,5.6044793,5.699583,7.44912
layer_6,28.176813,18.730951,17.793308,13.291978,28.69241,10.14301,13.826518,7.374021,5.8225284,6.447085,5.614685,5.936759,5.3568335,4.013241,5.286791,5.143696
layer_7,54.97499,15.485391,18.283504,10.040211,8.95503,30.483753,12.3786955,7.1157546,29.852842,8.14697,6.8969636,7.647086,5.307125,5.844559,5.1635633,5.7545176
layer_8,54.73891,14.401644,19.355598,12.86931,17.623537,7.737262,5.915812,6.8384833,6.826846,7.418091,6.2664113,5.243187,5.725922,5.2808876,5.259318,5.075392
layer_9,37.390305,17.977842,8.040448,20.025267,10.92154,11.036838,10.821688,6.2006407,7.2948046,5.5468597,5.5681095,5.6752577,5.648195,5.3538103,5.0511217,5.061428
layer_10,22.265615,25.395693,12.82587,8.433437,9.451365,7.2044773,8.966636,8.805452,7.1845903,5.3547034,5.06119,5.4927063,5.0501003,5.0651503,5.115783,5.111489
layer_11,17.846718,23.34636,22.81176,7.8036838,6.968434,8.725979,5.4586,5.7868443,6.3895946,5.6101475,6.407183,5.115741,5.2902193,5.414652,5.490503,5.1711264
layer_12,13.674775,23.268433,14.147502,10.868258,18.305048,10.841998,6.229248,7.032132,5.7960815,5.4693437,5.212147,5.897321,5.356774,4.9390903,5.1331367,6.4813886
layer_13,25.08902,25.188732,10.316545,9.851663,6.907443,6.552592,5.5391974,5.84595,6.409066,6.019665,6.475849,5.7938886,6.139735,5.146117,5.2699428,5.18718
layer_14,13.883938,9.824007,10.148171,10.915758,6.6237307,7.698591,6.2858286,5.509112,6.2578497,5.6424365,5.2314167,5.0931516,6.730152,5.1402693,6.236915,5.589989
layer_15,22.816826,28.884037,7.094838,13.560086,8.578965,6.1505027,10.143152,5.7663045,5.7790203,5.768307,5.9635053,5.519802,5.223613,6.6179953,5.9488115,6.9381356
layer_16,33.70471,16.172207,6.4829106,8.689243,6.9099236,9.921222,6.6229663,6.104418,5.30809,5.4315476,5.1364303,5.187858,5.252052,5.8141775,5.237177,5.5616255
layer_17,37.21344,17.948378,20.753326,7.989714,9.209897,7.271858,5.225694,7.7939367,5.401425,5.6538296,5.3191104,5.085005,5.146699,5.3467665,5.119657,5.5675874
layer_18,30.728893,29.596899,12.127449,11.240447,6.790757,7.086344,6.0638957,5.1822095,6.2974634,5.8839145,5.146828,5.162916,5.074933,5.1104608,6.1126723,5.3303165
layer_19,17.393147,31.163076,10.600558,13.839535,7.7642355,16.86558,19.117579,6.1797132,5.587469,5.527021,5.0831327,5.464597,5.7709503,5.0742087,5.161707,6.5429454
layer_20,29.96886,26.28953,20.569351,5.1340723,6.6158786,11.0531025,6.105799,8.588868,5.391149,5.1696835,5.5511065,5.160559,5.113062,5.0594983,5.1096454,5.4310827
layer_21,11.664867,26.19827,20.92852,6.4576178,5.8776493,5.805319,7.571774,5.6659465,8.544389,5.5576944,5.254253,5.306128,5.1071806,5.127962,4.8893847,5.192109
layer_22,37.743233,20.12562,11.985586,7.755952,4.1229806,11.8824625,10.33525,3.5466213,5.6929665,6.5047817,5.3667974,5.394873,3.6484096,5.7263184,4.888126,6.333206
layer_23,28.406975,31.288956,29.52941,13.94966,8.139778,13.425056,6.322369,8.948515,5.55018,4.734078,6.9692683,6.37566,4.6474237,6.1729054,2.27804,5.466782
