,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,30.97672,33.78849,31.176828,32.03847,26.595814,29.29427,46.2018,45.790512,25.951773,24.072803,31.057827,21.942278,25.248764,41.980743,31.64708,25.651993
layer_1,52.454323,8.170827,22.674036,22.430191,47.022835,23.905645,13.401984,12.445108,22.72377,22.54348,26.818632,32.051495,31.589739,27.269756,22.850937,25.112785
layer_2,20.867395,18.249464,20.712616,35.11048,22.492771,25.60483,24.937613,42.284325,22.218073,29.299528,20.536459,62.806515,29.262249,17.082863,18.93686,23.858307
layer_3,8.875217,19.64333,8.478824,24.332106,9.672595,51.26185,7.733216,13.3285,9.968971,6.91626,9.377064,12.279007,7.747692,13.852391,10.202756,19.695402
layer_4,7.0508404,7.9147363,8.035474,9.5568695,12.051096,15.626779,7.108214,15.92579,8.071364,7.1352196,8.000103,15.762643,7.1315665,9.656637,9.696094,12.267059
layer_5,22.953413,20.338829,16.711418,13.972256,8.965507,22.523874,27.56257,7.6360273,10.921468,9.276965,8.70206,6.380204,10.322753,10.190933,8.87981,14.570977
layer_6,18.395119,20.45387,6.9184685,8.26566,16.48444,13.570992,9.457226,7.102304,9.362381,9.030956,7.4851832,11.3386345,6.699946,8.301287,7.7700715,10.304011
layer_7,11.84313,27.06982,8.539664,7.6382685,8.41034,9.708407,7.200311,7.7381024,8.862962,7.6906285,7.8538303,22.008265,7.8617725,21.69059,26.098473,16.759499
layer_8,10.917017,7.542709,6.579116,7.940132,8.129856,9.884268,22.6551,8.518555,11.172067,8.48073,8.576147,11.546928,14.714265,9.374504,8.735151,8.007571
layer_9,16.108397,9.015793,10.7886,7.9021335,6.534707,40.079346,16.023275,15.426304,11.8479395,15.079822,12.750552,10.469462,8.193836,26.066069,13.398832,9.540574
layer_10,9.924571,10.264837,8.844955,30.895046,48.902863,12.149064,8.011594,7.114652,8.632978,9.200879,11.849639,22.540787,8.73158,8.303019,15.343607,7.9424744
layer_11,7.849315,9.904765,8.014233,10.008515,17.515278,26.7413,7.4062424,9.984779,8.993616,9.136596,4.706013,41.017715,22.55544,9.623716,9.323476,9.594537
layer_12,10.699235,8.80668,8.669487,7.5586843,7.4959917,10.327619,9.410005,19.281347,8.355419,9.043558,7.6133113,18.079782,30.157356,18.583742,12.076171,7.2622814
layer_13,13.750421,7.842662,8.128829,7.891806,9.101521,6.8591466,7.8465934,12.448404,8.342013,8.085311,9.488303,7.4232492,10.482627,8.175804,14.368667,9.662117
layer_14,14.681606,6.936776,8.867671,7.8752823,9.503432,7.5268254,7.6144104,8.717968,18.146671,43.188313,7.2970023,7.794555,9.449542,7.972319,7.347574,9.245552
layer_15,7.8873315,12.821614,7.0328755,7.645273,8.234033,8.636751,7.2064505,7.507978,18.750439,9.096721,7.271429,15.718916,18.741125,23.648441,16.123562,9.425634
layer_16,8.259162,7.8076715,9.071892,19.083397,7.3711524,7.270091,19.411882,7.1541677,7.433838,8.257539,17.435486,7.0737314,7.993722,8.619374,7.676613,8.595282
layer_17,8.335625,7.7783794,16.386759,9.524874,9.467278,7.192746,9.734359,7.2667303,11.998322,7.7839413,7.4691114,7.875819,7.70662,10.175595,6.96728,9.209011
layer_18,7.423929,8.088777,8.368409,12.436618,8.059045,7.4546914,11.252512,7.588486,7.007305,19.344599,7.4292097,26.047691,7.108455,7.667451,8.387318,7.7986155
layer_19,8.167098,7.7236586,14.71109,6.791401,9.163416,8.020442,7.531321,7.3667784,7.4385495,7.3750963,7.2237406,8.397962,10.3881235,8.199443,6.9864774,7.8810387
layer_20,8.675053,7.3734374,11.63896,15.747951,8.913589,11.2706375,7.904291,8.419234,7.4399123,6.9577255,8.681913,13.8902445,10.713373,7.6383586,55.679848,7.220978
layer_21,8.731303,7.692194,7.590413,7.471216,7.735419,10.8041115,7.657287,7.044508,7.129605,7.59568,7.2717185,7.303489,7.1784735,7.7801943,7.562445,9.901864
layer_22,8.365014,7.5584,8.215689,8.156129,7.2499275,8.381605,7.318016,8.304214,7.0732594,8.384434,7.1797132,10.227239,7.817132,8.938487,7.7484655,7.47672
layer_23,8.542647,10.528568,7.6678047,10.353201,7.724124,12.165131,7.626104,9.527138,12.279043,8.227111,8.011027,8.870695,7.3500323,8.398572,7.416272,8.620406
layer_24,12.845699,7.655902,9.057685,9.009597,7.522256,8.08364,11.255028,12.243066,12.254677,8.878177,8.221632,7.58722,21.621738,19.3244,9.532242,9.014362
layer_25,7.109365,7.6846347,9.595766,8.763601,12.872304,7.6933208,11.877011,8.854663,8.829758,7.9230413,7.625927,7.943264,7.9415936,13.824277,11.3344,7.275078
layer_26,8.726436,8.284828,11.388939,8.99247,8.546723,9.942248,8.044875,9.1285,8.117535,12.86294,21.609215,11.680471,10.56351,8.492431,9.5822735,10.015925
layer_27,7.08008,8.274418,8.50654,20.17785,10.026903,19.277372,8.677973,7.2492027,8.068703,13.34264,9.110627,8.318512,7.3361936,10.303053,8.956926,8.4914255
