,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,4,43,239,0,6,6,6,242,294,252,217,305
layer_1,8,144,413,252,193,17,0,1,7,177,411,261
layer_2,10,38,73,0,0,69,0,181,27,4,37,33
layer_3,0,12,307,22,0,364,0,3,3,0,0,0
layer_4,0,1,169,111,0,0,0,0,15,0,0,1
layer_5,67,32,0,346,0,88,0,0,2,0,0,1
layer_6,152,51,63,85,50,4,0,36,0,6,0,0
layer_7,0,68,0,5,0,309,0,38,0,87,5,14
layer_8,2,321,0,1,0,0,0,16,0,0,0,387
layer_9,3,101,0,8,18,61,333,182,8,1,262,11
layer_10,16,7,61,99,16,2,0,93,17,406,410,204
layer_11,197,364,58,137,11,48,357,307,271,110,5,187
