,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,16,53,199,3,11,54,20,18,155,173,165,145
layer_1,35,17,177,9,159,6,0,0,36,135,176,27
layer_2,5,14,49,0,9,10,0,51,81,75,94,27
layer_3,4,3,224,23,0,192,0,0,32,0,0,0
layer_4,3,1,116,168,13,0,0,0,28,1,0,2
layer_5,80,146,0,142,3,41,4,6,1,0,0,1
layer_6,237,73,10,208,132,34,0,47,0,4,0,0
layer_7,1,56,0,29,8,214,17,56,34,56,16,111
layer_8,4,190,0,2,0,0,1,21,0,0,0,214
layer_9,8,69,0,16,19,8,202,62,15,29,280,1
layer_10,16,56,10,9,57,2,0,74,10,169,184,180
layer_11,32,84,91,254,20,2,25,7,16,22,1,45
