,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,0,7,71,0,3,8,0,30,63,46,64,67
layer_1,10,30,93,8,51,2,0,2,2,50,91,23
layer_2,9,5,25,0,0,9,2,34,4,22,36,39
layer_3,0,2,69,17,0,92,0,0,8,1,0,0
layer_4,0,0,70,57,0,0,4,0,15,0,1,14
layer_5,25,7,1,87,3,13,1,0,8,5,1,3
layer_6,39,21,34,50,55,44,3,6,3,3,1,2
layer_7,4,19,3,28,3,68,4,33,3,23,7,47
layer_8,3,87,3,0,3,3,2,14,3,3,2,83
layer_9,31,18,3,3,7,12,68,43,10,2,74,4
layer_10,8,14,6,17,5,3,1,22,2,65,84,54
layer_11,32,35,23,10,2,1,12,30,9,6,14,14
