,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,11,11,10,7,14,9,2,2,12,14,12,14
layer_1,9,8,3,12,0,8,8,26,4,8,11,14
layer_2,9,8,7,0,15,8,7,11,7,7,9,7
layer_3,18,5,7,10,7,5,8,5,0,9,5,9
layer_4,10,20,15,7,11,8,7,8,10,7,16,6
layer_5,8,8,7,12,1,3,6,11,8,0,12,14
layer_6,12,20,20,11,14,3,19,5,11,16,0,1
layer_7,11,5,2,21,8,4,10,11,8,20,12,4
layer_8,8,4,4,4,2,2,6,5,5,8,1,7
layer_9,2,1,1,2,2,2,4,2,3,5,3,1
layer_10,1,1,2,4,4,3,1,2,1,2,3,1
layer_11,0,1,2,2,1,1,1,1,3,1,1,2
