,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,31,25,122,14,66,65,25,75,191,84,187,243
layer_1,28,70,159,47,0,16,33,263,22,94,31,99
layer_2,35,18,16,0,233,19,18,64,18,12,28,17
layer_3,879,11,18,77,31,17,14,30,1,59,29,40
layer_4,36,497,78,107,38,26,19,47,24,18,31,15
layer_5,23,19,787,43,5,7,74,50,44,0,57,161
layer_6,46,231,699,21,30,142,725,21,96,27,41,1
layer_7,24,7,219,298,25,283,27,28,64,383,132,74
layer_8,421,22,331,312,81,50,14,74,70,50,22,50
layer_9,45,77,79,158,82,111,130,77,63,141,160,53
layer_10,54,59,75,115,66,64,51,59,69,166,110,75
layer_11,103,63,83,77,50,64,59,53,129,51,51,52
