,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,2059.0,1349.0,1305.0,604.0,303.0,504.0,183.0,289.0,90.0,380.0,190.0,145.0,454.0,93.0,60.0,106.0
layer_1,1246.0,1928.0,1470.0,1196.0,1190.0,680.0,898.0,418.0,490.0,524.0,593.0,694.0,515.0,421.0,631.0,471.0
layer_2,623.0,1401.0,1302.0,1059.0,657.0,787.0,832.0,375.0,500.0,458.0,647.0,360.0,505.0,487.0,563.0,404.0
layer_3,892.0,803.0,928.0,1735.0,698.0,368.0,923.0,296.0,653.0,505.0,669.0,651.0,524.0,274.0,439.0,240.0
layer_4,1937.0,1168.0,67.0,637.0,866.0,716.0,347.0,451.0,385.0,366.0,354.0,425.0,345.0,433.0,306.0,948.0
layer_5,1793.0,889.0,888.0,686.0,372.0,269.0,292.0,285.0,295.0,279.0,285.0,283.0,282.0,282.0,282.0,280.0
layer_6,917.0,1687.0,572.0,535.0,351.0,216.0,412.0,285.0,282.0,282.0,280.0,276.0,283.0,282.0,282.0,282.0
layer_7,2225.0,1238.0,277.0,591.0,248.0,1354.0,377.0,282.0,330.0,265.0,279.0,271.0,280.0,282.0,282.0,265.0
layer_8,2404.0,265.0,782.0,574.0,433.0,395.0,282.0,290.0,285.0,283.0,369.0,282.0,282.0,282.0,283.0,282.0
layer_9,2103.0,1018.0,194.0,409.0,336.0,414.0,284.0,284.0,283.0,282.0,282.0,282.0,283.0,283.0,282.0,282.0
layer_10,1143.0,1584.0,417.0,527.0,350.0,293.0,294.0,288.0,282.0,285.0,282.0,283.0,282.0,282.0,282.0,282.0
layer_11,1485.0,911.0,704.0,444.0,283.0,362.0,283.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0
layer_12,1141.0,1276.0,447.0,495.0,477.0,334.0,286.0,321.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0
layer_13,1392.0,1238.0,339.0,426.0,290.0,290.0,282.0,285.0,283.0,282.0,283.0,282.0,282.0,282.0,283.0,282.0
layer_14,578.0,1215.0,333.0,427.0,317.0,373.0,289.0,282.0,281.0,282.0,282.0,282.0,292.0,282.0,282.0,285.0
layer_15,1012.0,1586.0,355.0,393.0,290.0,283.0,407.0,282.0,283.0,282.0,294.0,282.0,282.0,292.0,282.0,282.0
layer_16,1930.0,958.0,286.0,347.0,321.0,443.0,284.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0,282.0
layer_17,1230.0,659.0,546.0,350.0,405.0,288.0,325.0,435.0,284.0,280.0,282.0,282.0,282.0,283.0,284.0,284.0
layer_18,1287.0,926.0,451.0,507.0,399.0,335.0,288.0,288.0,306.0,285.0,283.0,287.0,282.0,282.0,284.0,282.0
layer_19,522.0,466.0,659.0,276.0,284.0,495.0,655.0,285.0,282.0,282.0,283.0,289.0,306.0,282.0,284.0,276.0
layer_20,1123.0,730.0,598.0,293.0,330.0,507.0,447.0,313.0,285.0,282.0,314.0,284.0,332.0,282.0,282.0,282.0
layer_21,283.0,2038.0,367.0,384.0,421.0,189.0,341.0,297.0,287.0,285.0,283.0,296.0,282.0,282.0,179.0,395.0
layer_22,530.0,476.0,161.0,298.0,1289.0,350.0,440.0,254.0,285.0,308.0,284.0,289.0,557.0,283.0,340.0,237.0
layer_23,538.0,363.0,996.0,566.0,290.0,519.0,533.0,524.0,86.0,989.0,416.0,400.0,278.0,284.0,295.0,188.0
