,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,127,0,185,0,63,5,39,182,64,8,96,1
layer_1,20,98,245,0,51,97,8,4,29,99,133,10
layer_2,2,0,269,1,89,11,0,5,1,89,0,0
layer_3,234,2,3,24,2,0,3,2,6,61,0,2
layer_4,100,223,37,222,127,41,95,47,116,49,104,60
layer_5,2,1,0,2,0,2,0,0,14,0,161,27
layer_6,2,103,7,193,13,2,4,0,3,231,38,7
layer_7,19,74,0,214,12,20,22,0,0,0,0,1
layer_8,1,13,1,0,276,42,6,11,257,4,186,114
layer_9,0,54,2,1,3,97,29,11,241,0,0,136
layer_10,63,3,301,91,23,77,11,3,98,231,55,237
layer_11,187,172,257,115,269,99,123,13,328,11,276,312
