,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15
layer_0,24.0,43.0,62.0,83.0,53.0,231.0,358.0,115.0,12.0,125.0,87.0,199.0,212.0,123.0,6.0,96.0
layer_1,37.0,178.0,63.0,135.0,40.0,70.0,55.0,280.0,83.0,102.0,193.0,43.0,71.0,63.0,49.0,64.0
layer_2,49.0,243.0,83.0,94.0,204.0,29.0,225.0,269.0,79.0,80.0,62.0,108.0,55.0,52.0,31.0,60.0
layer_3,373.0,117.0,381.0,136.0,147.0,353.0,19.0,155.0,114.0,51.0,29.0,49.0,29.0,127.0,36.0,34.0
layer_4,275.0,601.0,87.0,385.0,374.0,413.0,647.0,225.0,143.0,24.0,227.0,23.0,42.0,45.0,102.0,43.0
layer_5,244.0,193.0,564.0,296.0,247.0,366.0,310.0,212.0,409.0,238.0,230.0,227.0,203.0,229.0,230.0,232.0
layer_6,302.0,170.0,483.0,410.0,194.0,235.0,412.0,176.0,235.0,231.0,201.0,235.0,242.0,154.0,229.0,232.0
layer_7,275.0,595.0,81.0,565.0,70.0,357.0,496.0,351.0,312.0,275.0,254.0,252.0,227.0,231.0,231.0,213.0
layer_8,278.0,9.0,479.0,603.0,266.0,322.0,255.0,171.0,279.0,241.0,226.0,233.0,231.0,230.0,231.0,232.0
layer_9,324.0,458.0,85.0,349.0,358.0,278.0,388.0,231.0,250.0,215.0,231.0,234.0,252.0,242.0,231.0,231.0
layer_10,377.0,566.0,251.0,472.0,406.0,302.0,341.0,247.0,152.0,254.0,240.0,232.0,233.0,232.0,229.0,235.0
layer_11,123.0,319.0,295.0,414.0,185.0,394.0,240.0,202.0,235.0,212.0,225.0,231.0,231.0,232.0,219.0,231.0
layer_12,531.0,358.0,300.0,515.0,249.0,303.0,244.0,269.0,227.0,220.0,231.0,236.0,231.0,229.0,231.0,231.0
layer_13,322.0,344.0,345.0,547.0,235.0,285.0,204.0,240.0,208.0,233.0,228.0,231.0,231.0,231.0,231.0,231.0
layer_14,287.0,399.0,296.0,380.0,262.0,336.0,241.0,238.0,255.0,229.0,228.0,231.0,204.0,231.0,218.0,200.0
layer_15,281.0,349.0,322.0,301.0,244.0,225.0,485.0,237.0,238.0,236.0,233.0,240.0,229.0,194.0,230.0,234.0
layer_16,289.0,223.0,249.0,346.0,253.0,303.0,227.0,238.0,194.0,234.0,232.0,231.0,231.0,234.0,231.0,231.0
layer_17,109.0,274.0,456.0,344.0,288.0,272.0,307.0,276.0,204.0,243.0,229.0,224.0,234.0,216.0,231.0,231.0
layer_18,268.0,255.0,448.0,269.0,284.0,267.0,223.0,213.0,229.0,210.0,232.0,231.0,232.0,233.0,216.0,231.0
layer_19,134.0,258.0,520.0,346.0,275.0,292.0,416.0,240.0,253.0,230.0,227.0,232.0,233.0,231.0,226.0,227.0
layer_20,60.0,462.0,205.0,171.0,274.0,206.0,222.0,214.0,294.0,232.0,232.0,230.0,230.0,231.0,231.0,232.0
layer_21,32.0,88.0,254.0,314.0,253.0,201.0,280.0,236.0,255.0,211.0,229.0,230.0,232.0,229.0,108.0,206.0
layer_22,30.0,149.0,248.0,97.0,156.0,303.0,198.0,106.0,223.0,162.0,208.0,229.0,77.0,231.0,226.0,169.0
layer_23,14.0,27.0,33.0,7.0,47.0,53.0,84.0,33.0,17.0,0.0,162.0,219.0,225.0,216.0,161.0,132.0
