,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,77.09403,16.163246,84.62426,3.9842477,16.924046,17.23347,12.855724,18.647406,25.602726,7.4295707,18.278353,56.426186,8.379558,8.780266,6.023474,22.716627,7.6264606,46.691406,5.318982,10.930807,79.91287,62.09682,24.219126,58.30669,17.37285,80.92231,17.066978,21.57399,2.3318102,0.5302055,6.2442985,0.07206884
layer_1,25.926989,46.73021,8.435227,34.3233,7.1123238,8.089466,4.735203,2.8973968,9.842999,6.207153,52.374825,30.745537,41.544624,10.773471,9.054468,13.637358,25.62357,19.682709,8.045651,6.329016,39.748703,3.4236124,2.7798607,0.4035019,5.806343,0.661154,4.52693,2.804438,22.618649,26.54072,15.988007,6.4183335
layer_2,29.121473,3.8640003,8.073379,3.796842,43.64709,16.313892,15.365817,56.016132,6.801208,8.514728,8.593477,5.904093,12.1700115,6.8395996,5.330237,5.832415,17.901117,5.7014136,25.776978,29.136324,0.61051226,5.0308943,5.593323,2.966586,25.746304,41.810146,1.722093,5.8582244,20.882156,7.811174,14.629302,42.05931
layer_3,18.643837,12.371147,37.218685,21.576124,10.776276,42.916924,25.99268,25.210762,60.17452,15.950647,56.146816,19.48997,27.08797,35.954746,26.529322,47.278843,41.603992,64.23044,18.636686,12.623224,20.524027,22.813053,44.884315,6.841883,25.502817,21.39941,28.731344,8.28417,75.38225,55.868862,68.918755,134.79932
layer_4,10.023196,46.798485,27.184847,13.227067,41.64275,22.297514,44.65287,57.54124,53.490074,57.766743,48.104885,11.04276,51.673714,85.34657,42.045464,52.64025,1.1436415,54.607857,25.098848,4.8658733,11.836774,7.1111565,29.932152,64.71129,83.59653,46.583405,22.924685,71.18075,15.000177,5.285687,9.578417,43.985077
layer_5,29.870876,16.578564,68.19345,52.646236,30.868008,5.024167,23.485281,8.74013,3.7800732,1.596848,0.7458741,0.02273179,86.23089,69.214516,46.827873,83.09503,71.055824,57.472492,38.908268,22.370878,66.22395,19.068367,9.71034,9.408725,36.69656,68.83422,28.765999,43.595192,45.603058,49.45617,57.940464,38.429768
layer_6,89.05487,66.21737,54.58005,119.58666,44.516262,48.248814,42.654682,62.02926,2.4444613,0.70119995,3.0619864,0.21533541,29.698895,19.683949,18.674143,54.61172,48.426563,51.635826,38.788925,61.737858,38.862583,65.65833,74.526596,28.645208,61.142117,45.90927,37.774307,29.387001,39.94737,117.54386,57.81093,75.83662
layer_7,65.27984,58.345757,47.304287,35.15476,105.97033,2.1496243,4.7543216,43.841396,28.037148,4.3123217,37.53265,41.390038,5.185999,52.226295,61.96512,52.988503,76.38025,71.82718,23.402737,56.57776,26.816729,29.218819,24.123457,27.965216,38.11775,54.219738,49.204136,37.747177,3.0630844,9.564071,15.765435,83.82276
layer_8,41.386627,41.661057,50.958836,33.355267,24.600016,44.435295,60.158222,60.96806,38.67993,83.81972,50.188175,82.92346,55.944927,67.34834,54.2163,49.90603,8.716643,1.7819424,3.474454,0.7653576,11.343861,14.729371,54.279778,29.387335,37.448734,72.41855,72.35243,38.640995,24.746628,78.522385,19.413082,23.245066
layer_9,37.063904,25.147427,30.616093,41.61796,59.017727,93.85971,52.05412,57.90533,2.5268815,22.844656,3.3515103,53.496735,5.542908,67.97054,66.045586,54.804268,4.4958463,0.9015713,15.823225,35.096115,46.895367,8.767449,17.22856,54.223015,8.403019,37.131897,75.951294,17.905266,57.146248,53.587357,41.129936,33.419304
layer_10,14.098851,1.1748499,0.48179388,6.6938524,35.260887,24.895401,3.302043,40.749184,46.642952,27.936255,35.320175,29.475183,37.699833,8.616729,4.4012218,24.855675,48.941708,10.8081455,41.90949,31.996634,1.9287602,7.2639437,7.100275,0.8278103,6.234085,10.741546,4.6998367,19.96332,47.251766,26.258003,7.2193427,22.384642
layer_11,20.268007,15.059288,20.970318,15.247153,7.4309206,6.921331,2.7790723,3.499086,30.082085,40.320156,24.062191,32.87104,1.8604989,1.701383,3.6140552,2.9057,37.72405,51.850998,3.2863,57.368923,4.3755236,11.420137,12.152575,7.462415,8.029954,11.973111,1.9289762,16.780252,18.463219,13.866267,46.009945,21.434328
layer_12,3.8837135,3.2089424,8.786071,20.122683,8.3927965,8.514033,7.6614065,50.363064,22.883717,47.636345,12.621962,22.175964,1.590238,2.5700095,2.1140163,1.7430371,6.1359463,12.76435,3.9733615,26.462414,22.40532,26.584864,25.04205,62.432823,7.8902516,14.897433,25.231672,16.159132,2.0017576,2.1308181,2.3366044,1.8302525
layer_13,1.5544363,2.1695914,1.7438076,5.51882,36.9178,8.554862,1.9270462,1.9606249,14.460091,10.987055,12.243732,17.883682,2.5002913,7.973869,7.706941,22.397116,10.673228,11.894084,18.032026,1.3714304,1.0405021,1.50411,0.4687257,6.479699,52.13592,2.763811,23.250957,30.335308,12.556765,8.339418,27.862497,12.373949
layer_14,3.348485,10.838949,1.9965215,1.387254,15.419844,31.518015,19.116213,6.404448,5.336692,3.6510506,9.524994,2.8764265,1.8968674,4.856141,3.4946883,2.9058704,13.111716,31.123543,60.52278,36.131077,2.7994325,2.981023,3.660062,11.216919,9.4332,10.139854,4.663322,18.53833,1.7960075,1.2796812,1.3052647,1.6247038
layer_15,28.468527,9.7296915,8.533129,14.695434,4.190713,7.142881,24.64593,6.9167514,27.604902,13.263472,7.6093946,12.044752,3.816295,6.2314415,1.055224,13.72216,1.4495349,2.7335129,6.73655,1.2968552,2.039298,1.7950801,2.6760383,1.3046855,19.552153,4.572927,31.433182,6.7778816,4.6272917,1.2572571,1.7277503,1.8162509
