,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,417.28177,153.435,603.1762,322.78244,307.52188,95.76342,119.66545,288.40884,233.37334,389.96738,712.5079,257.66953
layer_1,263.59723,214.72737,120.98369,127.42098,89.53931,411.6291,113.275734,195.97609,124.80639,628.2108,91.241455,132.09544
layer_2,118.04995,218.08868,413.01038,331.6621,46.930637,184.88281,223.08679,107.71477,105.04294,354.2534,172.34143,96.62358
layer_3,264.32617,106.52268,177.09375,84.29898,165.21974,322.26324,259.69843,155.76535,178.3869,346.47388,162.0391,187.04105
layer_4,300.25623,603.2506,205.3768,323.1013,289.58508,129.26773,27.398485,68.392525,520.1407,515.882,179.87944,111.956535
layer_5,419.70358,74.23128,261.14273,377.48874,265.0809,360.46268,277.23575,776.73645,451.33945,421.7015,191.79193,153.9039
layer_6,479.00034,230.89104,383.25943,656.2353,133.87848,196.80173,369.62152,290.94632,599.3454,18.455795,393.85245,122.359985
layer_7,95.85489,424.74216,486.20074,836.2785,146.37375,181.28587,312.2486,304.2831,288.1895,207.18718,443.96515,569.31445
layer_8,423.99915,153.28981,516.44745,937.33234,16.800032,108.88392,747.77344,696.6162,690.459,392.9383,239.56679,253.24359
layer_9,326.29407,383.63077,523.71564,770.51794,260.17255,370.46863,639.30225,338.2315,344.87326,423.3169,136.80003,479.01862
layer_10,533.9055,103.90444,51.889545,238.88689,419.92804,687.53265,435.9105,327.28473,202.21191,558.60986,305.15872,54.52386
layer_11,471.56815,583.45465,152.63449,493.32452,601.1111,545.9122,213.74876,180.8092,233.40471,591.0595,661.0704,863.7997
