,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,224.0,299.0,184.0,96.0,34.0,63.0,209.0,59.0,215.0,122.0,24.0,49.0,170.0,130.0,178.0,88.0,204.0,73.0,20.0,280.0,70.0,104.0,54.0,210.0,66.0,80.0,71.0,228.0,37.0,62.0,137.0,349.0,28.0,25.0,92.0,98.0,114.0,54.0,39.0,26.0,14.0,103.0,147.0,70.0,149.0,139.0,47.0,192.0,127.0,142.0,130.0,62.0,115.0,225.0,30.0,309.0,100.0,113.0,107.0,144.0,30.0,41.0,51.0,28.0,228.0,252.0,150.0,82.0,70.0,97.0,62.0
layer_1,36.0,7.0,9.0,82.0,18.0,87.0,39.0,59.0,469.0,66.0,39.0,5.0,28.0,5.0,25.0,12.0,30.0,23.0,46.0,23.0,24.0,175.0,114.0,103.0,18.0,93.0,78.0,57.0,81.0,74.0,50.0,82.0,13.0,27.0,349.0,7.0,44.0,33.0,24.0,230.0,35.0,78.0,37.0,26.0,47.0,24.0,56.0,12.0,51.0,33.0,26.0,19.0,64.0,111.0,33.0,69.0,44.0,10.0,7.0,282.0,2.0,28.0,17.0,5.0,51.0,21.0,71.0,48.0,440.0,32.0,37.0
layer_2,56.0,128.0,69.0,82.0,142.0,49.0,65.0,148.0,74.0,64.0,86.0,69.0,68.0,105.0,217.0,105.0,265.0,85.0,71.0,51.0,516.0,118.0,80.0,116.0,64.0,82.0,117.0,83.0,16.0,38.0,69.0,51.0,351.0,74.0,92.0,87.0,204.0,132.0,22.0,106.0,305.0,91.0,76.0,62.0,71.0,58.0,50.0,79.0,106.0,53.0,207.0,67.0,71.0,85.0,341.0,65.0,103.0,70.0,74.0,74.0,79.0,116.0,119.0,69.0,119.0,125.0,61.0,71.0,118.0,91.0,68.0
layer_3,76.0,75.0,71.0,73.0,71.0,89.0,75.0,73.0,67.0,67.0,59.0,29.0,112.0,69.0,70.0,83.0,72.0,72.0,70.0,71.0,77.0,77.0,72.0,130.0,76.0,79.0,72.0,81.0,77.0,69.0,74.0,95.0,68.0,83.0,70.0,71.0,77.0,84.0,350.0,346.0,80.0,77.0,84.0,49.0,85.0,73.0,66.0,72.0,94.0,73.0,71.0,90.0,74.0,78.0,69.0,135.0,123.0,72.0,68.0,67.0,66.0,73.0,69.0,73.0,71.0,81.0,77.0,69.0,83.0,111.0,68.0
layer_4,66.0,68.0,66.0,64.0,66.0,66.0,54.0,90.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,66.0,66.0,108.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,68.0,51.0,67.0,66.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,67.0,66.0,66.0,64.0,66.0,66.0,67.0,66.0,66.0,69.0
layer_5,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,78.0,68.0,66.0,68.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,97.0,66.0,66.0,66.0,66.0,66.0,80.0,66.0,66.0,71.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
layer_6,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0,67.0,66.0,66.0,65.0,66.0,66.0,66.0,68.0,66.0,66.0,71.0,66.0,66.0,66.0,66.0,66.0,67.0,67.0,66.0,125.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,66.0,66.0,115.0,66.0,66.0,67.0,67.0,73.0,66.0,67.0,66.0,70.0,69.0,10.0,66.0,67.0,53.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0
layer_7,66.0,70.0,217.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,78.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,73.0,65.0,66.0,66.0,66.0,33.0,66.0,67.0,68.0,66.0,66.0,66.0,58.0,68.0,73.0,66.0,66.0,66.0,66.0,69.0,66.0,66.0,68.0,66.0,66.0,65.0,133.0,66.0,66.0,66.0,66.0,66.0,66.0
layer_8,81.0,78.0,68.0,66.0,70.0,66.0,66.0,71.0,66.0,66.0,66.0,66.0,66.0,66.0,75.0,66.0,66.0,148.0,69.0,66.0,67.0,66.0,66.0,73.0,65.0,66.0,67.0,66.0,65.0,3.0,64.0,111.0,66.0,66.0,70.0,67.0,78.0,68.0,66.0,110.0,67.0,66.0,70.0,66.0,66.0,66.0,66.0,66.0,166.0,72.0,66.0,69.0,66.0,67.0,66.0,66.0,66.0,66.0,72.0,67.0,66.0,66.0,72.0,68.0,66.0,66.0,67.0,66.0,66.0,66.0,66.0
layer_9,71.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,91.0,66.0,66.0,66.0,75.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,66.0,66.0,66.0,66.0,66.0,66.0,65.0,66.0,66.0,66.0,66.0,66.0,66.0,69.0,67.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,66.0,67.0,66.0,66.0,1.0
