,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31,head_32,head_33,head_34,head_35,head_36,head_37,head_38,head_39,head_40,head_41,head_42,head_43,head_44,head_45,head_46,head_47,head_48,head_49,head_50,head_51,head_52,head_53,head_54,head_55,head_56,head_57,head_58,head_59,head_60,head_61,head_62,head_63,head_64,head_65,head_66,head_67,head_68,head_69,head_70
layer_0,33.0,121.0,37.0,78.0,25.0,62.0,39.0,27.0,101.0,82.0,12.0,143.0,94.0,128.0,185.0,24.0,28.0,141.0,14.0,147.0,116.0,55.0,15.0,89.0,29.0,39.0,50.0,247.0,59.0,42.0,86.0,96.0,72.0,14.0,107.0,101.0,62.0,25.0,39.0,64.0,5.0,85.0,40.0,10.0,163.0,35.0,24.0,83.0,67.0,104.0,114.0,93.0,58.0,193.0,88.0,107.0,14.0,81.0,107.0,90.0,27.0,50.0,99.0,47.0,76.0,140.0,58.0,196.0,29.0,57.0,50.0
layer_1,85.0,15.0,35.0,60.0,81.0,136.0,63.0,47.0,150.0,51.0,56.0,29.0,69.0,45.0,70.0,59.0,48.0,82.0,86.0,61.0,86.0,51.0,64.0,71.0,57.0,79.0,89.0,67.0,112.0,40.0,73.0,118.0,69.0,64.0,137.0,57.0,71.0,68.0,80.0,81.0,87.0,63.0,55.0,69.0,74.0,58.0,57.0,56.0,40.0,67.0,146.0,66.0,152.0,78.0,21.0,104.0,56.0,48.0,60.0,35.0,25.0,94.0,43.0,32.0,102.0,84.0,77.0,66.0,159.0,79.0,89.0
layer_2,65.0,55.0,57.0,51.0,26.0,21.0,15.0,46.0,35.0,23.0,48.0,81.0,29.0,47.0,58.0,159.0,200.0,28.0,18.0,50.0,94.0,76.0,15.0,103.0,55.0,33.0,32.0,50.0,7.0,7.0,26.0,18.0,94.0,32.0,40.0,42.0,105.0,55.0,22.0,64.0,112.0,25.0,27.0,19.0,47.0,261.0,116.0,23.0,61.0,17.0,193.0,394.0,32.0,28.0,102.0,25.0,108.0,26.0,17.0,26.0,11.0,125.0,30.0,21.0,55.0,61.0,24.0,28.0,30.0,87.0,64.0
layer_3,43.0,43.0,35.0,39.0,187.0,57.0,46.0,46.0,26.0,31.0,19.0,14.0,46.0,31.0,34.0,70.0,48.0,31.0,25.0,38.0,42.0,52.0,33.0,65.0,39.0,49.0,51.0,54.0,79.0,31.0,39.0,32.0,35.0,39.0,31.0,37.0,24.0,48.0,105.0,55.0,44.0,45.0,42.0,30.0,34.0,36.0,38.0,35.0,59.0,44.0,38.0,44.0,34.0,39.0,28.0,57.0,56.0,30.0,32.0,38.0,35.0,42.0,39.0,45.0,34.0,31.0,71.0,32.0,67.0,35.0,30.0
layer_4,26.0,33.0,26.0,25.0,26.0,26.0,21.0,47.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,106.0,26.0,26.0,64.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,27.0,27.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,26.0,26.0,26.0,29.0,26.0,26.0,26.0,26.0,26.0,40.0
layer_5,26.0,26.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,26.0,26.0,33.0,26.0,27.0,26.0,26.0,26.0,26.0,27.0,26.0,26.0,30.0,26.0,26.0,26.0,29.0,27.0,26.0,35.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,69.0,26.0,25.0,26.0,26.0,26.0,53.0,26.0,26.0,27.0,26.0,27.0,26.0,26.0,26.0,26.0,27.0,28.0,26.0,26.0
layer_6,26.0,26.0,26.0,26.0,26.0,26.0,24.0,29.0,26.0,26.0,25.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,26.0,26.0,32.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,26.0,46.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,170.0,26.0,26.0,27.0,26.0,37.0,26.0,26.0,27.0,34.0,43.0,1.0,26.0,27.0,23.0,26.0,28.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0
layer_7,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,36.0,26.0,26.0,26.0,26.0,33.0,28.0,26.0,26.0,28.0,26.0,25.0,40.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,28.0,26.0,25.0,25.0,26.0,26.0,26.0,13.0,26.0,26.0,26.0,26.0,26.0,26.0,24.0,30.0,31.0,26.0,26.0,26.0,26.0,28.0,26.0,26.0,34.0,26.0,26.0,26.0,196.0,26.0,26.0,26.0,26.0,26.0,26.0
layer_8,26.0,54.0,27.0,26.0,47.0,26.0,30.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,126.0,26.0,26.0,280.0,27.0,26.0,23.0,27.0,26.0,28.0,34.0,26.0,31.0,26.0,26.0,5.0,26.0,78.0,26.0,26.0,57.0,26.0,28.0,26.0,26.0,77.0,49.0,26.0,35.0,26.0,26.0,26.0,26.0,26.0,42.0,47.0,35.0,34.0,26.0,35.0,26.0,29.0,26.0,26.0,33.0,29.0,29.0,26.0,37.0,25.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0
layer_9,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,30.0,26.0,26.0,26.0,71.0,26.0,26.0,26.0,26.0,26.0,26.0,30.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,25.0,26.0,26.0,26.0,26.0,26.0,26.0,27.0,26.0,26.0,28.0,26.0,26.0,26.0,27.0,26.0,26.0,26.0,27.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,26.0,0.0
