,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11,head_12,head_13,head_14,head_15,head_16,head_17,head_18,head_19,head_20,head_21,head_22,head_23,head_24,head_25,head_26,head_27,head_28,head_29,head_30,head_31
layer_0,123.56168,35.008884,260.62277,19.567883,27.5436,30.615347,32.01033,36.13676,26.727398,8.502923,25.723656,60.860317,12.022383,9.677664,6.134485,22.013891,10.218583,73.48121,3.8137097,15.06338,74.715,54.713245,26.39618,71.601326,103.55605,98.62161,47.294456,35.319054,4.6693025,0.9593807,9.28572,0.3974578
layer_1,54.584522,77.46128,6.778611,23.686363,36.76839,77.07755,35.54043,21.062082,4.4378505,5.46855,44.604736,43.517467,25.126183,43.864235,10.815282,39.732933,72.6236,38.95677,90.55688,7.972353,106.15913,3.8538,2.7102888,0.43197682,97.91166,2.0875502,27.847446,9.445769,24.66988,22.162558,52.62758,14.92232
layer_2,13.492536,11.570751,19.552803,2.4220743,29.758444,10.838456,8.502416,61.767616,39.028168,55.470913,5.2682447,33.49923,15.319103,6.116302,2.3619835,3.1260269,13.940169,15.835662,11.402523,24.967861,0.50398517,16.58263,21.173681,7.447143,11.567112,64.12376,0.82126045,5.2172728,8.987764,8.058549,17.090773,47.27116
layer_3,7.433538,8.142488,19.88506,14.6493,54.54384,76.57204,44.782837,51.94647,57.208477,9.789184,44.988914,70.70297,15.357644,38.386726,29.75541,51.907013,47.76668,89.45798,71.0476,31.980684,14.699734,34.7639,27.292112,12.906651,34.793293,45.94817,24.582232,13.671105,75.241615,27.340384,26.21456,32.102795
layer_4,10.967807,30.651981,41.276695,14.620012,52.658867,31.683195,23.109797,44.186356,43.8159,43.123924,36.744247,19.012735,126.074455,117.71218,27.584047,26.015156,2.391339,68.46504,28.711365,7.141306,10.770219,5.717747,26.855406,56.90798,95.134415,25.595318,28.667355,37.64527,11.9972725,4.947649,6.344094,34.397648
layer_5,18.681873,19.081497,77.207375,87.68442,24.328974,5.2692647,21.17489,8.031968,3.9850688,2.1484296,1.2405154,0.055089224,76.823166,139.70328,82.773705,52.446095,77.61745,50.283165,45.32827,41.045116,63.214375,10.749916,9.773662,14.279192,23.440598,62.59548,26.71512,30.37465,40.652946,54.028027,32.91224,31.628796
layer_6,151.66473,75.66153,105.88545,126.272934,29.200962,76.802315,41.672447,65.789246,5.2245626,3.7789164,6.155296,1.160718,20.143885,31.118645,12.407485,49.457752,55.064823,46.182785,32.22341,59.52806,21.215944,65.607086,87.73775,27.121191,48.48422,23.648409,23.379156,26.853462,26.631475,48.655037,46.741467,71.22249
layer_7,68.52978,56.96922,32.434635,27.131094,74.74617,2.6632679,13.421298,49.813564,21.607382,3.5522716,25.64977,31.762167,5.783772,41.574177,45.605507,53.51348,124.76346,66.52712,23.704596,53.35542,37.060368,31.128963,27.684542,29.761072,37.326775,40.591908,43.82184,27.2702,5.335535,8.525324,12.696558,98.27087
layer_8,32.27477,27.222267,30.383259,24.82441,20.419584,36.20818,37.421074,43.60736,78.93083,80.02021,41.900482,115.75851,78.195526,71.975555,72.19296,43.34304,15.787558,2.7141376,6.360179,0.96574634,15.330172,19.960556,57.37018,28.222828,36.552742,54.974003,183.50865,42.22584,29.242981,93.42724,19.942057,22.743269
layer_9,49.380005,33.311275,35.8354,43.310474,73.500694,72.18387,47.237576,66.5979,1.4491516,15.470592,2.8875349,85.81382,6.949222,75.09398,51.58454,64.174126,5.518204,0.7198555,12.888643,39.29344,43.2816,8.978262,22.530653,63.788784,8.184396,46.93534,142.10838,16.885729,140.26544,67.84368,52.60604,73.10882
