,head_0,head_1,head_2,head_3,head_4,head_5,head_6,head_7,head_8,head_9,head_10,head_11
layer_0,1117,826,834,1434,1434,702,1184,1618,1059,1021,939,811
layer_1,1505,1652,1516,636,1045,808,674,986,674,635,1539,938
layer_2,1274,656,1566,1505,879,1605,880,1377,1510,1503,1531,636
layer_3,636,668,1513,838,637,639,1385,1449,1314,663,637,792
layer_4,659,724,637,1057,636,654,795,1284,691,640,638,1582
layer_5,669,640,711,647,661,646,675,636,658,636,649,636
layer_6,737,637,636,638,927,650,636,670,903,637,643,636
layer_7,825,636,636,636,636,638,637,645,652,636,640,637
layer_8,636,637,639,637,636,636,862,662,637,636,636,638
layer_9,639,637,636,668,636,636,636,636,1035,637,637,636
layer_10,663,636,637,647,641,642,637,637,637,656,647,647
layer_11,691,638,636,639,639,711,660,643,1275,638,646,654
